Loss,Mem,Throughput,lr
7.9385,47.052,444685.5425,0.512
8.012,47.052,449207.2771,0.512
7.9879,47.052,480702.4221,0.512
7.9849,47.052,519414.3383,0.512
7.8408,47.052,610867.3753,0.511
7.8693,47.052,439824.0039,0.511
7.8987,47.052,461809.2972,0.511
7.9002,47.052,125818.701,0.511
7.9165,47.052,460740.5622,0.511
7.8324,47.052,520231.5796,0.511
7.943,47.052,529962.134,0.51
7.8248,47.052,536056.5966,0.51
7.8822,47.052,452897.9732,0.51
7.8813,47.052,465927.4542,0.51
7.9395,47.052,513370.9057,0.51
7.9181,47.052,424872.4483,0.51
7.8926,47.052,521212.2349,0.509
7.8446,47.052,460815.9661,0.509
7.8923,47.052,445556.1276,0.509
7.8269,47.052,483838.4881,0.509
7.938,47.052,505894.0073,0.509
7.894,47.052,431059.2871,0.508
8.0194,47.052,527505.0361,0.508
7.8457,47.052,163670.0176,0.508
7.8816,47.052,539428.6903,0.508
7.9102,47.052,471229.7712,0.508
7.8819,47.052,430247.3071,0.508
7.858,47.052,453973.1282,0.507
7.9217,47.052,471014.7645,0.507
7.9336,47.052,464168.7865,0.507
7.8585,47.052,466558.9444,0.507
7.8603,47.052,564123.6622,0.507
7.8922,47.052,444958.238,0.507
7.9162,47.052,472926.19,0.506
7.8755,47.052,523028.3003,0.506
7.8954,47.052,478635.1435,0.506
7.8774,47.052,518476.2088,0.506
7.8369,47.052,507921.0799,0.506
7.9375,47.052,95154.1835,0.505
7.8668,47.052,492965.7462,0.505
7.8884,47.052,452770.9898,0.505
7.9057,47.052,351502.7055,0.505
7.9534,47.052,489157.0775,0.505
7.9078,47.052,478463.6436,0.505
7.907,47.052,429962.1097,0.504
7.7911,47.052,568070.5563,0.504
7.9615,47.052,449544.268,0.504
7.8973,47.052,501323.9853,0.504
7.8068,47.052,478458.4905,0.504
7.9497,47.052,484568.8936,0.504
7.85,47.052,474865.1429,0.503
7.9119,47.052,364408.2369,0.503
7.8561,47.052,434404.7307,0.503
7.8391,47.052,488365.2981,0.503
7.9538,47.052,136687.77,0.503
7.9099,47.052,492176.6387,0.503
7.8954,47.052,537577.3428,0.502
7.856,47.052,525791.7953,0.502
7.9216,47.052,495671.5281,0.502
7.9655,47.052,509750.1155,0.502
7.8914,47.052,476144.4656,0.502
7.7913,47.052,534046.977,0.501
7.9168,47.052,493611.5745,0.501
7.9006,47.052,495730.7138,0.501
7.8484,47.052,454208.635,0.501
7.8706,47.052,545391.0976,0.501
7.897,47.052,516979.8879,0.501
7.8698,47.052,520645.0394,0.5
7.8855,47.052,470338.9168,0.5
7.8551,47.052,491585.4281,0.5
7.8972,47.052,128233.7385,0.5
7.8808,47.052,480330.9456,0.5
7.8652,47.052,458212.5293,0.5
7.901,47.052,386869.4324,0.499
7.9139,47.052,493120.5742,0.499
7.9007,47.052,419183.833,0.499
7.9414,47.052,366065.6255,0.499
7.8267,47.052,462389.594,0.499
7.869,47.052,525956.0998,0.499
7.8941,47.052,450435.0244,0.498
7.911,47.052,514711.7428,0.498
7.9284,47.052,533550.6888,0.498
7.8405,47.052,476649.5889,0.498
7.8397,47.052,494169.1983,0.498
7.9581,47.052,587361.0432,0.497
7.9402,47.052,135301.5083,0.497
7.9581,47.052,380334.9595,0.497
7.9529,47.052,453044.7024,0.497
7.837,47.052,504527.5681,0.497
7.809,47.052,548696.4941,0.497
7.8278,47.052,431112.9124,0.496
7.8836,47.052,501970.4892,0.496
7.8446,47.052,553743.4356,0.496
7.9106,47.052,566145.5056,0.496
7.9396,47.052,430182.4945,0.496
7.8836,47.052,471855.7214,0.496
7.9099,47.052,456611.5102,0.495
7.853,47.052,456311.3898,0.495
7.8678,47.052,430165.2797,0.495
7.8738,47.052,483847.5051,0.495
7.8314,47.052,534296.2339,0.495
7.816,47.052,125280.7549,0.495
7.9581,47.052,560633.4772,0.494
7.9273,47.052,434209.3185,0.494
7.8685,47.052,394235.3888,0.494
7.8306,47.052,528084.0277,0.494
7.8858,47.052,542048.0599,0.494
7.9713,47.052,498265.9563,0.493
7.8489,47.052,528245.7713,0.493
7.8781,47.052,603231.8278,0.493
7.8919,47.052,529366.8106,0.493
7.8796,47.052,534393.7769,0.493
7.9147,47.052,420360.1804,0.493
7.9656,47.052,437291.738,0.492
7.9273,47.052,503835.6894,0.492
7.7471,47.052,483070.4679,0.492
7.8319,47.052,98023.9551,0.492
7.8927,47.052,547568.1355,0.492
7.8621,47.052,441752.0857,0.492
7.9125,47.052,512060.1885,0.491
7.8809,47.052,511969.7809,0.491
7.9203,47.052,491830.0332,0.491
7.88,47.052,562563.3737,0.491
7.917,47.052,494495.1467,0.491
7.8547,47.052,512289.0916,0.49
7.8655,47.052,482778.0213,0.49
7.9181,47.052,552583.8967,0.49
7.8791,47.052,442500.0852,0.49
7.8757,47.052,341046.5995,0.49
7.8449,47.052,458194.9633,0.49
7.8941,47.052,471130.0654,0.489
7.8907,47.052,489399.7509,0.489
7.8801,47.052,110228.4383,0.489
7.8822,47.052,491452.9632,0.489
7.8786,47.052,433723.983,0.489
7.9092,47.052,497437.8846,0.489
7.8463,47.052,417621.4822,0.488
8.018,47.052,481668.5104,0.488
7.8631,47.052,476461.7924,0.488
7.8913,47.052,441837.5202,0.488
7.8766,47.052,494784.0226,0.488
7.8617,47.052,532084.1778,0.488
7.8233,47.052,588185.5768,0.487
7.9354,47.052,432790.7652,0.487
7.9325,47.052,412745.5172,0.487
7.801,47.052,408946.6748,0.487
7.9106,47.052,444018.4545,0.487
7.8748,47.052,532001.5089,0.486
7.9117,47.052,126745.7525,0.486
7.9106,47.052,510018.872,0.486
7.8711,47.052,421152.7927,0.486
7.9507,47.052,541184.5475,0.486
7.9307,47.052,478441.6189,0.486
7.8376,47.052,447336.4707,0.485
7.9461,47.052,503209.3128,0.485
7.8005,47.052,496140.4488,0.485
7.8805,47.052,567491.9308,0.485
7.8966,47.052,484066.6439,0.485
7.8437,47.052,484085.2567,0.485
7.8844,47.052,447004.2438,0.484
7.8861,47.052,509141.5044,0.484
7.8036,47.052,503650.0309,0.484
7.8868,47.052,437244.3516,0.484
7.8719,47.052,124306.4211,0.484
7.8336,47.052,588368.111,0.484
7.9572,47.052,516799.0722,0.483
7.8455,47.052,510647.0226,0.483
7.9262,47.052,458596.8521,0.483
7.9228,47.052,553478.6332,0.483
7.9194,47.052,494310.5428,0.483
7.8438,47.052,458059.5581,0.482
7.9663,47.052,526128.8381,0.482
7.867,47.052,457322.8353,0.482
7.8798,47.052,486990.9618,0.482
7.9412,47.052,487563.6054,0.482
7.8777,47.052,499147.403,0.482
7.928,47.052,570548.7421,0.481
7.854,47.052,446792.0859,0.481
7.8507,47.052,511615.7966,0.481
7.8832,47.052,114848.7017,0.481
7.9406,47.052,494518.1937,0.481
7.9365,47.052,457020.1426,0.481
7.8621,47.052,538377.0134,0.48
7.8409,47.052,477282.219,0.48
7.8355,47.052,531527.0178,0.48
7.9004,47.052,513201.9632,0.48
7.8925,47.052,470290.4394,0.48
7.8429,47.052,543421.1723,0.48
7.8877,47.052,480450.2094,0.479
7.8991,47.052,511114.9845,0.479
7.8045,47.052,479012.2629,0.479
8.0092,47.052,567185.8785,0.479
7.8168,47.052,475564.4086,0.479
7.9162,47.052,474197.5949,0.478
7.8896,47.052,518320.172,0.478
7.9565,47.052,108339.1071,0.478
7.9047,47.052,487994.3003,0.478
7.9259,47.052,510442.9037,0.478
7.8105,47.052,536727.0878,0.478
7.8686,47.052,510724.0615,0.477
7.9286,47.052,502663.5615,0.477
7.9645,47.052,526394.8883,0.477
7.8077,47.052,499408.3781,0.477
7.8579,47.052,497854.7737,0.477
7.8908,47.052,502401.8358,0.477
7.835,47.052,432790.1867,0.476
7.9494,47.052,457526.1824,0.476
7.8583,47.052,497312.2482,0.476
7.8436,47.052,535510.228,0.476
7.8328,47.052,601257.7198,0.476
7.8486,47.052,107136.5592,0.475
7.9495,47.052,507246.7617,0.475
7.8886,47.052,607348.5932,0.475
7.9085,47.052,586694.9766,0.475
7.9383,47.052,476066.0433,0.475
7.8763,47.052,533817.6363,0.475
7.9145,47.052,546041.2292,0.474
7.8688,47.052,515532.0378,0.474
7.8496,47.052,429040.0167,0.474
7.8723,47.052,519194.1832,0.474
7.884,47.052,527254.6029,0.474
7.8369,47.052,425208.8127,0.474
7.8709,47.052,387046.6305,0.473
7.8958,47.052,410968.4756,0.473
7.9219,47.052,465074.2296,0.473
7.8522,47.052,496092.9174,0.473
7.8752,47.052,117362.5471,0.473
7.8685,47.052,405187.5112,0.473
7.919,47.052,462752.855,0.472
7.93,47.052,423948.3549,0.472
7.8633,47.052,484272.8757,0.472
7.8827,47.052,511513.2928,0.472
7.9236,47.052,511900.6293,0.472
7.8975,47.052,529888.6717,0.471
7.8674,47.052,557235.1724,0.471
7.8387,47.052,548205.3005,0.471
7.8213,47.052,559753.2298,0.471
7.8874,47.052,478498.8385,0.471
7.9065,47.052,479235.2095,0.471
7.9891,47.052,519435.9454,0.47
7.8362,47.052,496140.968,0.47
7.8385,47.052,129968.6722,0.47
7.8293,47.052,513387.6235,0.47
7.8846,47.052,498492.3351,0.47
7.8332,47.052,521125.3163,0.47
7.8449,47.052,556480.9272,0.469
7.8944,47.052,581627.6043,0.469
7.9261,47.052,462561.4806,0.469
7.9317,47.052,401899.4762,0.469
7.8724,47.052,416652.4537,0.469
7.8665,47.052,442371.208,0.469
7.7872,47.052,557052.8148,0.468
7.8143,47.052,451918.132,0.468
7.8242,47.052,552640.1869,0.468
7.8643,47.052,573105.3722,0.468
7.9049,47.052,465745.5716,0.468
7.9165,47.052,484474.365,0.467
7.8073,47.052,144161.3475,0.467
7.8908,47.052,487494.5819,0.467
7.8715,47.052,538004.7041,0.467
7.8798,47.052,371602.0505,0.467
7.864,47.052,479690.9291,0.467
7.9182,47.052,416786.0601,0.466
7.839,47.052,471371.8008,0.466
7.9573,47.052,424693.1394,0.466
7.8696,47.052,465062.4529,0.466
7.8578,47.052,525049.5093,0.466
7.9266,47.052,471141.4865,0.466
7.9469,47.052,453943.3691,0.465
7.9324,47.052,557515.7277,0.465
7.903,47.052,447977.2506,0.465
7.9033,47.052,557804.1391,0.465
7.836,47.052,554801.7495,0.465
7.8526,47.052,93043.739,0.465
7.856,47.052,600149.1476,0.464
7.9188,47.052,467529.2049,0.464
7.9418,47.052,429979.8271,0.464
7.8454,47.052,535506.5119,0.464
7.8454,47.052,573840.4098,0.464
7.807,47.052,499571.5799,0.463
7.8548,47.052,467838.6958,0.463
7.8149,47.052,412635.7961,0.463
7.8904,47.052,456794.1076,0.463
7.9219,47.052,472915.6354,0.463
7.89,47.052,486257.6881,0.463
7.863,47.052,419607.6241,0.462
7.8059,47.052,507244.6905,0.462
7.9623,47.052,495897.0772,0.462
7.8325,47.052,108766.5069,0.462
7.8822,47.052,532032.6545,0.462
7.8933,47.052,425523.6577,0.462
7.8402,47.052,432018.9534,0.461
7.8144,47.052,449133.5915,0.461
7.8847,47.052,513318.6092,0.461
7.846,47.052,507372.9341,0.461
7.8369,47.052,563863.1382,0.461
7.813,47.052,536812.6413,0.461
7.8945,47.052,481407.1782,0.46
7.8741,47.052,421319.4981,0.46
7.8442,47.052,519663.2607,0.46
7.8505,47.052,532952.8019,0.46
7.761,47.052,447841.8963,0.46
7.8526,47.052,535036.8617,0.459
7.8821,47.052,448294.2361,0.459
7.9022,47.052,101491.1375,0.459
7.9458,47.052,366281.4463,0.459
7.9221,47.052,468388.9416,0.459
7.8376,47.052,466463.0053,0.459
7.8463,47.052,416476.6299,0.458
7.8736,47.052,453982.5986,0.458
7.8509,47.052,448571.7147,0.458
7.9285,47.052,491226.8416,0.458
7.8812,47.052,411899.7516,0.458
7.8685,47.052,578026.983,0.458
7.9251,47.052,512412.699,0.457
7.9625,47.052,536967.7559,0.457
8.0152,47.052,453975.0751,0.457
7.8014,47.052,574870.9013,0.457
7.846,47.052,561024.1437,0.457
7.8203,47.052,605159.8684,0.457
7.8421,47.052,129378.5598,0.456
7.8558,47.052,485373.0071,0.456
7.7896,47.052,521434.3474,0.456
7.9342,47.052,515336.5785,0.456
7.9588,47.052,457450.9889,0.456
7.8647,47.052,460851.7862,0.455
7.9464,47.052,412881.8458,0.455
7.8239,47.052,497612.1981,0.455
7.9021,47.052,565443.7133,0.455
7.8307,47.052,563317.9499,0.455
7.9697,47.052,533876.0489,0.455
7.9178,47.052,544445.3265,0.454
7.8963,47.052,507295.5238,0.454
7.8617,47.052,485969.5379,0.454
7.869,47.052,418159.144,0.454
7.8739,47.052,92177.5616,0.454
7.8977,47.052,501113.5305,0.454
7.8487,47.052,536706.9644,0.453
7.8826,47.052,534966.1946,0.453
7.9545,47.052,482959.1222,0.453
7.8729,47.052,483928.2227,0.453
7.8478,47.052,436071.5055,0.453
7.841,47.052,488399.0735,0.453
7.8469,47.052,428322.1074,0.452
7.8288,47.052,531550.0186,0.452
7.8335,47.052,542086.7727,0.452
7.8894,47.052,457788.8779,0.452
7.9746,47.052,554717.4395,0.452
7.8877,47.052,485866.5745,0.451
7.8811,47.052,470764.4163,0.451
7.9381,47.052,454369.2717,0.451
7.9036,47.052,134805.4076,0.451
7.8278,47.052,487135.5009,0.451
7.9128,47.052,464881.4668,0.451
7.9169,47.052,539015.7634,0.45
7.8783,47.052,465686.2294,0.45
7.9187,47.052,481415.3767,0.45
7.8936,47.052,394620.3913,0.45
7.8216,47.052,429822.1481,0.45
7.8796,47.052,456455.44,0.45
7.8979,47.052,522391.0437,0.449
7.842,47.052,535473.8445,0.449
7.7926,47.052,521019.8134,0.449
7.8661,47.052,535336.5355,0.449
7.8428,47.052,501617.5354,0.449
7.8831,47.052,490260.1279,0.449
7.8364,47.052,134145.8523,0.448
7.8556,47.052,446616.8518,0.448
7.8202,47.052,456395.7207,0.448
7.876,47.052,466071.1016,0.448
7.9042,47.052,468627.4616,0.448
7.8686,47.052,641144.0652,0.447
7.8952,47.052,374288.1236,0.447
7.7891,47.052,540409.6869,0.447
7.9336,47.052,522700.672,0.447
7.8526,47.052,537619.2676,0.447
7.8284,47.052,516489.5511,0.447
7.9216,47.052,455039.1478,0.446
7.8448,47.052,470005.4847,0.446
7.8669,47.052,457151.8919,0.446
7.8957,47.052,439121.9309,0.446
7.9037,47.052,491109.9748,0.446
7.8269,47.052,142717.207,0.446
7.8773,47.052,413804.9141,0.445
7.8347,47.052,455025.8997,0.445
7.8601,47.052,535826.542,0.445
7.8592,47.052,492131.8803,0.445
7.9308,47.052,498581.5529,0.445
7.8998,47.052,579208.435,0.445
7.8735,47.052,429759.7976,0.444
7.9446,47.052,478856.5743,0.444
7.8725,47.052,441258.7076,0.444
7.8796,47.052,499170.5048,0.444
7.9211,47.052,437670.8274,0.444
7.9008,47.052,497046.2885,0.443
7.8957,47.052,424294.7108,0.443
7.8137,47.052,503401.7521,0.443
7.8958,47.052,534119.6654,0.443
7.9177,47.052,119147.3537,0.443
7.8791,47.052,478269.7643,0.443
7.8158,47.052,463563.595,0.442
7.891,47.052,502563.0211,0.442
7.8944,47.052,493370.8321,0.442
7.8352,47.052,498675.1911,0.442
7.9216,47.052,411404.3733,0.442
7.8653,47.052,596649.3599,0.442
7.9231,47.052,515822.3107,0.441
7.8696,47.052,447374.792,0.441
7.9283,47.052,468344.7836,0.441
7.9009,47.052,508337.9493,0.441
7.827,47.052,519354.1161,0.441
7.7766,47.052,547856.703,0.441
7.8727,47.052,512366.9101,0.44
7.8165,47.052,84436.7279,0.44
7.8114,47.052,484281.372,0.44
7.8732,47.052,583889.8954,0.44
7.8347,47.052,473785.7399,0.44
7.8689,47.052,455840.0283,0.44
7.8403,47.052,481685.4695,0.439
7.8214,47.052,450342.0213,0.439
7.8213,47.052,448330.906,0.439
7.852,47.052,432779.5232,0.439
7.8628,47.052,607577.3946,0.439
7.8198,47.052,500969.1654,0.438
7.8346,47.052,459369.2824,0.438
7.8063,47.052,520462.0919,0.438
7.8937,47.052,489630.8288,0.438
7.9246,47.052,440815.5734,0.438
7.8874,47.052,486194.5678,0.438
7.9628,47.052,109993.5224,0.437
7.9671,47.052,481951.6853,0.437
7.9569,47.052,481064.1411,0.437
7.8109,47.052,439607.9056,0.437
7.8955,47.052,531942.0919,0.437
7.9566,47.052,507788.7405,0.437
7.8408,47.052,551993.4187,0.436
7.8765,47.052,434601.9817,0.436
7.8415,47.052,520034.2148,0.436
7.8349,47.052,468827.8362,0.436
7.8764,47.052,402049.0288,0.436
7.8956,47.052,621597.3208,0.436
7.9083,47.052,437631.7683,0.435
7.8603,47.052,417960.5204,0.435
7.8256,47.052,536442.5363,0.435
7.9052,47.052,502123.0933,0.435
7.8973,47.052,135912.9981,0.435
7.8694,47.052,382136.1805,0.434
7.8451,47.052,493342.7004,0.434
7.842,47.052,633488.6124,0.434
7.8479,47.052,412081.4168,0.434
7.898,47.052,540059.4573,0.434
7.9114,47.052,450465.3564,0.434
7.8677,47.052,438452.3186,0.433
7.8092,47.052,370998.8393,0.433
7.8984,47.052,541870.9918,0.433
7.9351,47.052,454250.8087,0.433
7.8339,47.052,556809.4196,0.433
7.8364,47.052,463493.8418,0.433
7.9928,47.052,529008.9934,0.432
7.8251,47.052,518882.765,0.432
7.9121,47.052,114944.0131,0.432
7.7972,47.052,496570.4306,0.432
7.8433,47.052,499241.9017,0.432
7.9853,47.052,452440.4488,0.432
7.8523,47.052,498164.8765,0.431
7.9049,47.052,478156.7948,0.431
7.8982,47.052,518307.3017,0.431
7.8396,47.052,506992.3085,0.431
7.9098,47.052,471410.6966,0.431
7.8404,47.052,453319.5078,0.431
7.8863,47.052,468330.9782,0.43
7.8772,47.052,424577.0602,0.43
7.9201,47.052,495362.7789,0.43
7.8508,47.052,457118.7408,0.43
7.8605,47.052,547626.0213,0.43
7.9599,47.052,500975.5212,0.429
7.9099,47.052,86521.2133,0.429
7.9148,47.052,539312.1255,0.429
7.8689,47.052,367252.2896,0.429
7.8894,47.052,455111.5314,0.429
7.8755,47.052,518347.3647,0.429
7.8456,47.052,531496.2802,0.428
7.8887,47.052,466897.2628,0.428
7.8872,47.052,501468.503,0.428
7.8165,47.052,487047.6621,0.428
7.8139,47.052,494819.6568,0.428
7.83,47.052,485246.2921,0.428
7.8413,47.052,536788.7946,0.427
7.8644,47.052,594922.5179,0.427
7.8787,47.052,499011.6917,0.427
7.8918,47.052,505835.1481,0.427
7.8789,47.052,146343.173,0.427
7.877,47.052,553144.9444,0.427
7.9101,47.052,400044.9322,0.426
7.861,47.052,516843.1072,0.426
7.8201,47.052,437874.4175,0.426
7.7995,47.052,499249.3809,0.426
7.8939,47.052,645555.6884,0.426
7.8613,47.052,504696.2137,0.425
7.8397,47.052,489502.0676,0.425
7.9606,47.052,456110.7378,0.425
7.8789,47.052,443723.1055,0.425
7.8928,47.052,426449.2457,0.425
7.8949,47.052,480904.4401,0.425
7.8804,47.052,421335.78,0.424
7.8887,47.052,465887.6908,0.424
7.8202,47.052,471733.6232,0.424
7.8531,47.052,132724.4104,0.424
7.9516,47.052,509604.105,0.424
7.8625,47.052,441375.1947,0.424
7.9102,47.052,513621.7533,0.423
7.8244,47.052,499122.2849,0.423
7.9207,47.052,498866.2112,0.423
7.8224,47.052,471767.0929,0.423
7.8905,47.052,457366.5522,0.423
7.7805,47.052,460626.665,0.423
8.0094,47.052,476531.7406,0.422
7.8545,47.052,458531.5973,0.422
7.8489,47.052,524472.3085,0.422
7.9129,47.052,521609.7002,0.422
7.8326,47.052,553115.9202,0.422
7.7722,47.052,547702.0906,0.422
7.874,47.052,528298.9573,0.421
7.8635,47.052,115291.3329,0.421
7.9088,47.052,486052.6226,0.421
7.957,47.052,512014.1448,0.421
7.937,47.052,451402.6934,0.421
7.8841,47.052,486877.8222,0.42
7.8222,47.052,499071.6441,0.42
7.881,47.052,488902.6562,0.42
7.8095,47.052,561106.8639,0.42
7.8392,47.052,549702.4975,0.42
7.8797,47.052,504128.0905,0.42
7.8716,47.052,525451.9602,0.419
7.8901,47.052,440624.3648,0.419
7.8362,47.052,499615.2158,0.419
7.8628,47.052,444153.2369,0.419
7.8038,47.052,455537.859,0.419
7.907,47.052,134200.212,0.419
7.8432,47.052,417499.4452,0.418
7.8465,47.052,481887.2572,0.418
7.8675,47.052,477195.5493,0.418
7.9602,47.052,481036.0406,0.418
7.8869,47.052,569229.3066,0.418
7.8781,47.052,504804.1815,0.418
7.836,47.052,512661.1801,0.417
7.8667,47.052,424808.4144,0.417
7.8847,47.052,520527.0453,0.417
7.8762,47.052,498328.0401,0.417
7.8783,47.052,470549.1685,0.417
7.8227,47.052,429987.6568,0.417
7.9318,47.052,489598.372,0.416
7.8895,47.052,445727.8898,0.416
7.952,47.052,440531.4706,0.416
7.8119,47.052,118470.7541,0.416
7.8338,47.052,503513.9287,0.416
7.9306,47.052,422758.3541,0.416
7.9221,47.052,528863.1067,0.415
7.8939,47.052,454139.3833,0.415
7.9076,47.052,405724.6913,0.415
7.8703,47.052,584114.9055,0.415
7.8005,47.052,429939.8641,0.415
7.8424,47.052,594759.254,0.414
7.8809,47.052,546588.8364,0.414
7.9258,47.052,440852.0123,0.414
7.8485,47.052,489763.3821,0.414
7.8065,47.052,526874.7479,0.414
7.8652,47.052,500765.9139,0.414
7.8941,47.052,443254.0958,0.413
7.8779,47.052,496309.3846,0.413
7.8869,47.052,130050.4076,0.413
7.9386,47.052,489729.5156,0.413
7.8376,47.052,540314.9001,0.413
7.8315,47.052,445349.137,0.413
7.9193,47.052,439341.9881,0.412
7.8464,47.052,461859.0385,0.412
7.8207,47.052,390766.6679,0.412
7.8052,47.052,447111.9666,0.412
7.9132,47.052,459674.4408,0.412
7.9475,47.052,494936.634,0.412
7.9083,47.052,439222.5646,0.411
7.9459,47.052,409983.8946,0.411
7.9072,47.052,463351.0829,0.411
7.9251,47.052,483950.9443,0.411
7.8003,47.052,405011.8892,0.411
7.9475,47.052,136212.3786,0.411
7.9926,47.052,497049.7865,0.41
7.922,47.052,469659.8662,0.41
7.8303,47.052,537008.9014,0.41
7.9046,47.052,508126.0906,0.41
7.8789,47.052,469240.9596,0.41
7.9141,47.052,470504.9944,0.409
7.9048,47.052,526074.4,0.409
7.9572,47.052,501979.158,0.409
7.8644,47.052,483972.5789,0.409
7.8371,47.052,534157.8369,0.409
7.8689,47.052,391386.6126,0.409
7.8539,47.052,476232.9658,0.408
7.8017,47.052,514045.5931,0.408
7.9207,47.052,553977.9675,0.408
7.8679,47.052,441449.3615,0.408
7.8433,47.052,136891.9115,0.408
7.8406,47.052,507597.1048,0.408
7.8433,47.052,435501.3632,0.407
7.8403,47.052,470653.7419,0.407
7.877,47.052,532690.6915,0.407
7.9009,47.052,512687.2214,0.407
7.9088,47.052,501077.6351,0.407
7.8509,47.052,478280.9347,0.407
7.8292,47.052,545841.4521,0.406
7.89,47.052,505556.6497,0.406
7.7812,47.052,541346.8632,0.406
7.8262,47.052,469848.2856,0.406
7.7789,47.052,486876.9712,0.406
7.8678,47.052,516795.1445,0.406
7.8799,47.052,412337.3947,0.405
7.9042,47.052,122625.0763,0.405
7.8843,47.052,576852.3776,0.405
7.8117,47.052,471347.969,0.405
7.8358,47.052,495484.8207,0.405
7.9397,47.052,561660.9872,0.405
7.8897,47.052,358033.041,0.404
7.9622,47.052,460473.4121,0.404
7.9081,47.052,559848.7076,0.404
7.7914,47.052,540853.8636,0.404
7.9482,47.052,393378.8285,0.404
7.9161,47.052,556642.3144,0.403
7.8214,47.052,474337.9724,0.403
7.7798,47.052,466764.8741,0.403
7.8418,47.052,419385.9965,0.403
7.8498,47.052,488526.5098,0.403
7.9468,47.052,456469.9945,0.403
7.8807,47.052,86324.9318,0.402
7.8892,47.052,469929.6026,0.402
7.8604,47.052,480749.4758,0.402
7.8806,47.052,521938.4236,0.402
7.8882,47.052,564392.9136,0.402
7.9068,47.052,505542.6027,0.402
7.8283,47.052,506760.8094,0.401
7.8991,47.052,507999.2684,0.401
7.8297,47.052,533754.4291,0.401
7.8589,47.052,482364.6746,0.401
7.776,47.052,465612.6069,0.401
7.8886,47.052,484460.7729,0.401
7.8863,47.052,593873.9209,0.4
7.8144,47.052,477694.5375,0.4
7.7971,47.052,477435.1956,0.4
7.9197,47.052,474501.4052,0.4
7.906,47.052,96717.1914,0.4
7.8764,47.052,519543.1613,0.4
7.8269,47.052,519319.7774,0.399
7.8215,47.052,530817.2422,0.399
7.8982,47.052,525992.8924,0.399
7.9036,47.052,512999.8406,0.399
7.8492,47.052,414979.3732,0.399
7.8612,47.052,401731.3255,0.399
7.8805,47.052,477184.9426,0.398
7.8356,47.052,399117.6323,0.398
7.8253,47.052,493844.4467,0.398
7.8834,47.052,426742.1914,0.398
7.8225,47.052,593206.1517,0.398
7.8637,47.052,557700.1187,0.398
7.8764,47.052,479789.9849,0.397
7.9128,47.052,118772.6605,0.397
7.9063,47.052,505349.5802,0.397
7.8697,47.052,645196.6424,0.397
7.8236,47.052,454362.5997,0.397
7.8711,47.052,474930.439,0.396
7.8105,47.052,551397.3334,0.396
7.7919,47.052,498521.9433,0.396
7.9632,47.052,420434.7087,0.396
7.866,47.052,460864.9842,0.396
7.847,47.052,505425.8453,0.396
7.8276,47.052,448028.8313,0.395
7.8555,47.052,553302.875,0.395
7.8389,47.052,477257.1707,0.395
7.8538,47.052,393216.311,0.395
7.8742,47.052,454554.7227,0.395
7.8523,47.052,491678.2808,0.395
7.8127,47.052,138197.0765,0.394
7.8961,47.052,443833.8497,0.394
7.8769,47.052,473002.3532,0.394
7.8281,47.052,548011.148,0.394
7.8777,47.052,484266.3362,0.394
7.765,47.052,472951.3502,0.394
7.9814,47.052,523597.6387,0.393
7.8474,47.052,514810.0335,0.393
7.8297,47.052,467116.1149,0.393
7.924,47.052,517213.4748,0.393
7.8934,47.052,485339.1383,0.393
7.9072,47.052,395985.5803,0.393
7.8582,47.052,552205.6704,0.392
7.8109,47.052,482917.7294,0.392
7.8406,47.052,454012.9865,0.392
7.802,47.052,588870.614,0.392
7.7998,47.052,107375.6173,0.392
7.903,47.052,544453.2104,0.392
7.9238,47.052,460316.8939,0.391
7.8689,47.052,439773.0,0.391
7.903,47.052,507566.6828,0.391
7.8794,47.052,503501.6433,0.391
7.863,47.052,479730.6624,0.391
7.84,47.052,489648.3632,0.391
7.8106,47.052,578154.1965,0.39
7.8367,47.052,490256.1051,0.39
7.8669,47.052,494597.803,0.39
7.851,47.052,425650.7303,0.39
7.8417,47.052,504305.7339,0.39
7.8186,47.052,558884.6869,0.389
7.8907,47.052,516178.6962,0.389
7.8508,47.052,144303.3855,0.389
7.8713,47.052,548923.4372,0.389
7.9646,47.052,429181.7227,0.389
7.8127,47.052,451024.9614,0.389
7.8214,47.052,485421.6552,0.388
7.813,47.052,503133.24,0.388
7.8737,47.052,473384.9979,0.388
7.8208,47.052,523079.4657,0.388
7.8801,47.052,482474.7914,0.388
7.8771,47.052,460362.5732,0.388
7.9012,47.052,468090.5231,0.387
7.8509,47.052,455016.4438,0.387
7.8338,47.052,491603.9254,0.387
7.8603,47.052,512085.6343,0.387
7.9331,47.052,478041.6304,0.387
7.9651,47.052,467736.2469,0.387
7.9156,47.052,154377.2745,0.386
7.8046,47.052,565310.3083,0.386
7.8158,47.052,527931.7692,0.386
7.9071,47.052,516361.9333,0.386
7.8745,47.052,445994.3022,0.386
7.871,47.052,485444.2263,0.386
7.8998,47.052,457778.6908,0.385
7.8722,47.052,520456.2428,0.385
7.8669,47.052,464742.7704,0.385
7.874,47.052,457100.3465,0.385
7.8915,47.052,553114.017,0.385
7.9461,47.052,435526.818,0.385
7.8773,47.052,494256.7905,0.384
7.9024,47.052,565327.8092,0.384
7.7439,47.052,475101.9531,0.384
7.9206,47.052,97149.0172,0.384
7.7893,47.052,448452.3281,0.384
