Loss,Mem,lr
7.0881,55.7,1.0
7.1687,55.7,1.0
7.0457,55.7,1.0
7.1576,55.7,1.0
6.5574,55.7,1.0
7.1976,55.7,1.0
7.1266,55.7,1.0
6.6827,55.7,1.0
6.6361,55.7,1.0
6.5963,55.7,1.0
6.7413,55.7,1.0
6.8061,55.7,1.0
6.857,55.7,1.0
6.7005,55.7,1.0
7.0715,55.7,1.0
7.0134,55.7,1.0
7.0639,55.7,1.0
6.9577,55.7,1.0
6.7859,55.7,1.0
7.0231,55.7,1.0
6.9871,55.7,1.0
7.0031,55.7,1.0
6.7844,55.7,1.0
7.0892,55.7,1.0
6.9607,55.7,1.0
6.5627,55.7,1.0
6.7641,55.7,1.0
6.6565,55.7,1.0
7.091,55.7,1.0
6.988,55.7,1.0
7.2929,55.7,1.0
7.1378,55.7,1.0
6.891,55.7,1.0
7.0116,55.7,1.0
7.0569,55.7,1.0
6.8107,55.7,1.0
6.9876,55.7,1.0
6.9837,55.7,1.0
7.0008,55.7,1.0
7.0518,55.7,1.0
7.0084,55.7,1.0
6.9512,55.7,1.0
6.7648,55.7,1.0
6.8963,55.7,1.0
7.014,55.7,1.0
6.8045,55.7,1.0
7.1518,55.7,1.0
6.9545,55.7,1.0
7.1866,55.7,1.0
6.8593,55.7,1.0
6.7414,55.7,1.0
7.0208,55.7,1.0
6.9709,55.7,1.0
6.9752,55.7,1.0
7.0053,55.7,1.0
6.7908,55.7,1.0
7.0708,55.7,1.0
7.0573,55.7,1.0
7.0793,55.7,1.0
7.1098,55.7,1.0
6.7542,55.7,1.0
7.0402,55.7,1.0
7.1075,55.7,1.0
6.9039,55.7,1.0
7.0911,55.7,1.0
7.316,55.7,1.0
7.0851,55.7,1.0
7.158,55.7,1.0
7.0942,55.7,1.0
6.9279,55.7,1.0
6.9315,55.7,1.0
7.2609,55.7,1.0
7.1724,55.7,1.0
6.8854,55.7,1.0
6.9021,55.7,1.0
6.7843,55.7,1.0
6.7465,55.7,1.0
6.8318,55.7,1.0
7.0085,55.7,1.0
7.0158,55.7,1.0
7.0052,55.7,1.0
7.0214,55.7,1.0
6.8946,55.7,1.0
6.8715,55.7,1.0
7.0251,55.7,1.0
7.4624,55.7,1.0
7.0325,55.7,1.0
7.1313,55.7,1.0
6.8075,55.7,1.0
6.9899,55.7,1.0
7.0081,55.7,1.0
7.2421,55.7,1.0
6.1422,55.7,1.0
6.9332,55.7,1.0
6.8803,55.7,1.0
6.9086,55.7,1.0
7.0962,55.7,1.0
6.7807,55.7,1.0
7.2201,55.7,1.0
6.8503,55.7,1.0
7.0212,55.7,1.0
7.1762,55.7,1.0
6.9826,55.7,1.0
7.0732,55.7,1.0
7.1744,55.7,1.0
6.9874,55.7,1.0
7.0241,55.7,1.0
7.0005,55.7,1.0
6.9858,55.7,1.0
6.8619,55.7,1.0
6.73,55.7,1.0
6.631,55.7,1.0
7.0554,55.7,1.0
6.9265,55.7,1.0
6.9071,55.7,1.0
6.8779,55.7,1.0
7.0888,55.7,1.0
7.1506,55.7,1.0
6.9666,55.7,1.0
6.8336,55.7,1.0
7.0176,55.7,1.0
6.971,55.7,1.0
6.7344,55.7,1.0
7.0107,55.7,1.0
7.0273,55.7,1.0
6.9149,55.7,1.0
7.0691,55.7,1.0
6.8325,55.7,1.0
6.9926,55.7,1.0
7.1216,55.7,1.0
6.7864,55.7,1.0
6.8904,55.7,1.0
7.1573,,
6.7667,,
6.9642,,
