Loss,Mem,Throughput,lr,0,1,2,3
7.4845,43.209,32781.4491,1.0,,,,
7.4702,43.209,31333.6034,1.0,,,,
7.5121,43.209,32569.5316,1.0,,,,
7.5208,43.209,24661.6341,1.0,,,,
7.4908,43.209,24175.4594,1.0,,,,
7.4965,43.209,32821.6575,1.0,,,,
7.4941,43.209,33849.2041,1.0,,,,
7.5175,43.209,31014.2066,1.0,,,,
7.6278,43.209,21408.8565,1.0,,,,
7.5822,43.209,26480.6693,1.0,,,,
7.429,43.209,23800.1619,1.0,,,,
7.4841,43.209,24970.3508,1.0,,,,
7.5671,43.209,26894.3774,1.0,,,,
7.5418,43.209,24810.2361,1.0,,,,
7.4223,43.209,28307.7717,1.0,,,,
7.5481,43.209,25134.6904,1.0,,,,
7.4818,43.209,29634.0934,1.0,,,,
7.5898,43.209,23783.9,1.0,,,,
7.463,43.209,34255.9813,1.0,,,,
7.4552,43.209,28967.439,1.0,,,,
7.5508,43.209,27971.8774,1.0,,,,
7.4989,43.209,28831.7997,1.0,,,,
7.4967,43.209,30757.5812,1.0,,,,
7.4426,43.209,22468.8416,1.0,,,,
7.4836,43.209,29295.6554,1.0,,,,
7.5611,43.209,29672.2764,1.0,,,,
7.5403,43.209,26367.8373,1.0,,,,
7.5908,43.209,25706.8708,1.0,,,,
7.4676,43.209,29812.6278,1.0,,,,
7.4226,43.209,29383.0325,1.0,,,,
7.4144,43.209,28145.4949,1.0,,,,
7.4764,43.209,26685.3328,1.0,,,,
7.4616,43.209,30407.6263,1.0,,,,
7.4746,43.209,29001.9615,1.0,,,,
7.4943,43.209,25373.1639,1.0,,,,
7.5605,43.209,32124.074,1.0,,,,
7.4141,43.209,25245.4404,1.0,,,,
7.4839,43.209,32360.9107,1.0,,,,
7.5665,43.209,26047.9559,1.0,,,,
7.5003,43.209,14300.765,1.0,,,,
7.4483,43.209,35426.1386,1.0,,,,
7.47,43.209,29042.0221,1.0,,,,
7.5233,43.209,27233.2649,1.0,,,,
7.5849,43.209,26302.6549,1.0,,,,
7.5616,43.209,33478.8453,1.0,,,,
7.464,43.209,28863.6805,1.0,,,,
7.4459,43.209,29946.3926,1.0,,,,
7.5116,43.209,32564.1587,1.0,,,,
7.5132,43.209,29681.8482,1.0,,,,
7.5047,43.209,27849.5164,1.0,,,,
7.4099,43.209,26066.9498,1.0,,,,
7.493,43.209,29943.7431,1.0,,,,
7.3939,43.209,31729.9001,1.0,,,,
7.53,43.209,23209.7489,1.0,,,,
7.5398,43.209,28076.361,1.0,,,,
7.5307,43.209,26700.0028,1.0,,,,
7.5177,43.209,25117.689,1.0,,,,
7.5052,43.209,24424.5145,1.0,,,,
7.3112,43.209,31236.047,1.0,,,,
7.4452,43.209,27143.2381,1.0,,,,
7.6218,43.209,28258.6386,1.0,,,,
7.5722,43.209,29465.0347,1.0,,,,
7.5319,43.209,30930.6016,1.0,,,,
7.4201,43.209,30471.6973,1.0,,,,
7.4421,43.209,29647.8852,1.0,,,,
7.5151,43.209,31905.7765,1.0,,,,
7.4474,43.209,27988.2682,1.0,,,,
7.5296,43.209,32867.9056,1.0,,,,
7.4181,43.209,30265.4557,1.0,,,,
7.5576,43.209,24369.1952,1.0,,,,
7.416,43.209,22555.6154,1.0,,,,
7.4815,43.209,27213.655,1.0,,,,
7.5476,43.209,23284.9761,1.0,,,,
7.5603,43.209,26926.9931,1.0,,,,
7.55,43.209,24501.9598,1.0,,,,
7.4141,43.209,31350.583,1.0,,,,
7.5251,43.209,26198.6829,1.0,,,,
7.5045,43.209,29891.198,1.0,,,,
7.5062,43.209,28068.1272,1.0,,,,
7.5174,43.209,25798.0356,1.0,,,,
7.4268,43.209,29965.4876,1.0,,,,
7.4718,43.209,25375.7765,1.0,,,,
7.4812,43.209,31055.9903,1.0,,,,
7.5119,43.209,27146.5104,1.0,,,,
7.526,43.209,23221.555,1.0,,,,
7.444,43.209,27223.1184,1.0,,,,
7.3828,43.209,27577.5361,1.0,,,,
7.3571,43.209,27000.4795,1.0,,,,
7.6173,43.209,28670.6825,1.0,,,,
7.5383,43.209,25989.8701,1.0,,,,
7.4907,43.209,33120.6916,1.0,,,,
7.4665,43.209,31074.459,1.0,,,,
7.461,43.209,29397.1295,1.0,,,,
7.4819,43.209,26071.4218,1.0,,,,
7.4925,43.209,29341.1878,1.0,,,,
7.494,43.209,29113.348,1.0,,,,
7.4613,43.209,22870.8284,1.0,,,,
7.4543,43.209,32078.6294,1.0,,,,
7.5161,43.209,23401.3724,1.0,,,,
7.48,43.209,30035.1999,1.0,,,,
7.5588,43.209,30660.0831,1.0,,,,
7.3996,43.209,29061.9733,1.0,,,,
7.58,43.209,23972.5095,1.0,,,,
7.4526,43.209,34335.0948,1.0,,,,
7.4971,43.209,23382.6479,1.0,,,,
7.4701,43.209,27507.7666,1.0,,,,
7.4573,43.209,27478.7423,1.0,,,,
7.5045,43.209,25234.2962,1.0,,,,
7.4388,43.209,27666.8631,1.0,,,,
7.4507,43.209,26999.1996,1.0,,,,
7.4416,43.209,32353.4353,1.0,,,,
7.4838,43.209,24948.718,1.0,,,,
7.4497,43.209,31084.2096,1.0,,,,
7.4355,43.209,28056.2369,1.0,,,,
7.4934,43.209,28937.065,1.0,,,,
7.4689,43.209,29124.6332,1.0,,,,
7.5625,43.209,32493.6979,1.0,,,,
7.4799,43.209,23415.7823,1.0,,,,
7.5478,43.209,24878.9977,1.0,,,,
7.6081,43.209,25526.6231,1.0,,,,
7.5085,43.209,29507.2019,1.0,,,,
7.5306,43.209,27680.3272,1.0,,,,
7.4734,43.209,26585.0519,1.0,,,,
7.5687,43.209,25404.9231,1.0,,,,
7.5114,43.209,35922.9083,1.0,,,,
7.5374,43.209,29651.7845,1.0,,,,
7.4408,43.209,31212.395,1.0,,,,
7.591,43.209,31203.7927,1.0,,,,
7.4419,43.209,34224.0248,1.0,,,,
7.5581,43.209,27683.2236,1.0,,,,
7.537,43.209,30259.4181,1.0,,,,
7.5423,43.209,29425.0396,1.0,,,,
7.3554,43.209,27606.9961,1.0,,,,
7.4973,43.209,24265.8571,1.0,,,,
7.4163,43.209,22007.6979,1.0,,,,
7.5022,43.209,22891.9889,1.0,,,,
7.5441,43.209,30015.8745,1.0,,,,
7.5087,43.209,32405.0152,1.0,,,,
7.4854,43.209,29166.8621,1.0,,,,
7.4371,43.209,27177.2394,1.0,,,,
7.5561,43.209,24298.758,1.0,,,,
7.3941,43.209,27880.2081,1.0,,,,
7.4697,43.209,27511.5209,1.0,,,,
7.5427,43.209,22071.882,1.0,,,,
7.5303,43.209,24869.0761,1.0,,,,
7.4882,43.209,27474.6945,1.0,,,,
7.4876,43.209,30856.2942,1.0,,,,
7.4285,43.209,24237.4902,1.0,,,,
7.5154,43.209,21374.9198,1.0,,,,
7.4367,43.209,26985.4395,1.0,,,,
7.5025,43.209,31387.9723,1.0,,,,
7.4316,43.209,23301.8372,1.0,,,,
7.4375,43.209,29249.3261,1.0,,,,
7.5211,43.209,29913.7616,1.0,,,,
7.601,43.209,27232.5802,1.0,,,,
7.4322,43.209,30472.6212,1.0,,,,
7.4964,43.209,27703.732,1.0,,,,
7.5077,43.209,27306.2743,1.0,,,,
7.493,43.209,32855.0409,1.0,,,,
7.4336,43.209,27806.9083,1.0,,,,
7.5066,43.209,27630.1534,1.0,,,,
7.5288,43.209,24617.3473,1.0,,,,
7.5315,43.209,32781.2419,1.0,,,,
7.5004,43.209,28852.3776,1.0,,,,
7.464,43.209,17110.4315,1.0,,,,
7.5179,43.209,25440.6217,1.0,,,,
7.5033,43.209,23912.4447,1.0,,,,
7.5222,43.209,27904.8892,1.0,,,,
7.5354,43.209,30173.4314,1.0,,,,
7.6503,43.209,33607.2306,1.0,,,,
7.4353,43.209,32070.76,1.0,,,,
7.6305,43.209,29518.8333,1.0,,,,
7.5427,43.209,27793.0011,1.0,,,,
7.5646,43.209,31652.1605,1.0,,,,
7.543,43.209,28908.6307,1.0,,,,
7.6015,43.209,29372.7049,1.0,,,,
7.4538,43.209,29234.6817,1.0,,,,
7.4504,43.209,35089.1076,1.0,,,,
7.4449,43.209,27552.7748,1.0,,,,
7.4513,43.209,28701.4848,1.0,,,,
7.5472,43.209,22385.6658,1.0,,,,
7.4108,43.209,26628.5424,1.0,,,,
7.4535,43.209,35870.4695,1.0,,,,
7.5953,43.209,28598.4535,1.0,,,,
7.5168,43.209,32855.2021,1.0,,,,
7.5355,43.209,28202.4518,1.0,,,,
7.4694,43.209,29444.5982,1.0,,,,
7.5289,43.209,27457.3484,1.0,,,,
7.5303,43.209,34220.5403,1.0,,,,
7.4664,43.209,27331.9927,1.0,,,,
7.5396,43.209,27523.7895,1.0,,,,
7.5518,43.209,25000.8272,1.0,,,,
7.3756,43.209,29360.9496,1.0,,,,
7.4322,43.209,30715.0821,1.0,,,,
7.4535,43.209,29486.195,1.0,,,,
7.3555,43.209,25610.6154,1.0,,,,
7.4691,43.209,30500.4569,1.0,,,,
7.4549,43.209,29073.9668,1.0,,,,
7.4075,43.209,32025.9017,1.0,,,,
7.4618,43.209,29104.0322,1.0,,,,
7.3941,43.209,26196.4164,1.0,,,,
7.4589,43.209,24901.8954,1.0,,,,
7.4605,43.209,26043.2533,1.0,,,,
7.4663,43.209,26852.6271,1.0,,,,
7.4633,43.209,29783.2176,1.0,,,,
7.4973,43.209,31047.9595,1.0,,,,
7.384,43.209,30255.369,1.0,,,,
7.531,43.209,31429.0607,1.0,,,,
7.4385,43.209,26176.0004,1.0,,,,
7.488,43.209,26840.7835,1.0,,,,
7.5594,43.209,34859.735,1.0,,,,
7.5718,43.209,23842.4275,1.0,,,,
7.5074,43.209,27543.6543,1.0,,,,
7.5519,43.209,23292.297,1.0,,,,
7.4955,43.209,29226.6922,1.0,,,,
7.5681,43.209,24642.2269,1.0,,,,
7.4812,43.209,25726.8693,1.0,,,,
7.5175,43.209,28225.7151,1.0,,,,
7.4582,43.209,28432.5855,1.0,,,,
7.4758,43.209,24618.4042,1.0,,,,
7.581,43.209,26620.8573,1.0,,,,
7.5963,43.209,31442.4711,1.0,,,,
7.5045,43.209,29071.3923,1.0,,,,
7.4639,43.209,26814.8991,1.0,,,,
7.5047,43.209,28851.6402,1.0,,,,
7.3998,43.209,32832.6822,1.0,,,,
7.4461,43.209,25157.911,1.0,,,,
7.4719,43.209,32735.0834,1.0,,,,
7.4281,43.209,29873.8983,1.0,,,,
7.5854,43.209,29769.9319,1.0,,,,
7.4861,43.209,25875.3431,1.0,,,,
7.4638,43.209,31872.1331,1.0,,,,
7.506,43.209,26661.701,1.0,,,,
7.4565,43.209,27536.2688,1.0,,,,
7.5093,43.209,27946.4912,1.0,,,,
7.3803,43.209,29697.0878,1.0,,,,
7.4417,43.209,33715.4428,1.0,,,,
7.4341,43.209,30292.2216,1.0,,,,
7.4688,43.209,34898.3559,1.0,,,,
7.5185,43.209,26947.5782,1.0,,,,
7.5148,43.209,26405.7977,1.0,,,,
7.4589,43.209,32643.6358,1.0,,,,
7.5679,43.209,21331.5053,1.0,,,,
7.4592,43.209,31336.3633,1.0,,,,
7.5369,43.209,31200.523,1.0,,,,
7.492,43.209,26303.3019,1.0,,,,
7.4496,43.209,23911.1326,1.0,,,,
7.4731,43.209,27241.0456,1.0,,,,
7.434,43.209,29086.3214,1.0,,,,
7.4488,43.209,30016.5712,1.0,,,,
7.5477,43.209,21552.6852,1.0,,,,
7.4562,43.209,33988.5637,1.0,,,,
7.4803,43.209,22470.0556,1.0,,,,
7.4712,43.209,27596.3846,1.0,,,,
7.4935,43.209,29518.391,1.0,,,,
7.5663,43.209,29840.5035,1.0,,,,
7.5173,43.209,30824.0153,1.0,,,,
7.4568,43.209,25922.6842,1.0,,,,
7.4799,43.209,23544.1618,1.0,,,,
7.5027,43.209,29605.2799,1.0,,,,
7.4118,43.209,30498.6316,1.0,,,,
7.5682,43.209,28993.4624,1.0,,,,
7.4749,43.209,28173.8133,1.0,,,,
7.4887,43.209,28679.7577,1.0,,,,
7.456,43.209,25669.6837,1.0,,,,
7.5113,43.209,29706.2042,1.0,,,,
7.5203,43.209,33810.3605,1.0,,,,
7.5415,43.209,31361.6673,1.0,,,,
7.4539,43.209,29122.84,1.0,,,,
7.4665,43.209,29567.9544,1.0,,,,
7.5923,43.209,32419.4656,1.0,,,,
7.4622,43.209,27815.2536,1.0,,,,
7.4863,43.209,36711.5894,1.0,,,,
7.4751,43.209,24622.088,1.0,,,,
7.4134,43.209,34497.8946,1.0,,,,
7.4531,43.209,24370.4791,1.0,,,,
7.4633,43.209,28984.009,1.0,,,,
7.5521,43.209,28364.6581,1.0,,,,
7.4801,43.209,34430.4432,1.0,,,,
7.4911,43.209,32349.2246,1.0,,,,
7.4167,43.209,26033.9343,1.0,,,,
7.5409,43.209,25801.9278,1.0,,,,
7.4412,43.209,30145.245,1.0,,,,
7.4283,43.209,33771.3948,1.0,,,,
7.4445,43.209,32652.0428,1.0,,,,
7.4708,43.209,26940.5502,1.0,,,,
7.5525,43.209,32725.9202,1.0,,,,
7.3953,43.209,28518.6278,1.0,,,,
7.4418,43.209,28431.8442,1.0,,,,
7.4208,43.209,20248.7614,1.0,,,,
7.422,43.209,30814.0396,1.0,,,,
7.4161,43.209,26391.6268,1.0,,,,
7.4937,43.209,23964.046,1.0,,,,
7.4849,43.209,26196.5297,1.0,,,,
7.5139,43.209,26826.5827,1.0,,,,
7.5281,43.209,27915.8312,1.0,,,,
7.4305,43.209,28580.4859,1.0,,,,
7.4789,43.209,26977.0603,1.0,,,,
7.5914,43.209,25138.7771,1.0,,,,
7.4253,43.209,35758.7426,1.0,,,,
7.477,43.209,33281.8764,1.0,,,,
7.5283,43.209,28295.6235,1.0,,,,
7.581,43.209,31231.9023,1.0,,,,
7.4946,43.209,27079.4176,1.0,,,,
7.5123,43.209,26542.1138,1.0,,,,
7.6279,43.209,26350.1507,1.0,,,,
7.5217,43.209,27605.4762,1.0,,,,
7.4559,43.209,37904.9624,1.0,,,,
7.4123,43.209,33519.5453,1.0,,,,
7.5274,43.209,24343.0599,1.0,,,,
7.6427,43.209,31252.4016,1.0,,,,
7.3877,43.209,36724.5659,1.0,,,,
7.532,43.209,24350.1329,1.0,,,,
7.5308,43.209,31459.2362,1.0,,,,
7.4941,43.209,26375.7959,1.0,,,,
7.4797,43.209,27468.155,1.0,,,,
7.4389,43.209,31108.0256,1.0,,,,
7.4102,43.209,28208.2295,1.0,,,,
7.4006,43.209,27022.4938,1.0,,,,
7.3916,43.209,32718.6838,1.0,,,,
7.4484,43.209,18702.3091,1.0,,,,
7.5467,43.209,27012.12,1.0,,,,
7.439,43.209,26407.4866,1.0,,,,
7.5065,43.209,28418.4199,1.0,,,,
7.5069,43.209,30855.547,1.0,,,,
7.4171,43.209,28733.5193,1.0,,,,
7.428,43.209,34114.678,1.0,,,,
7.5343,43.209,22777.2666,1.0,,,,
7.5967,43.209,26768.7869,1.0,,,,
7.4214,43.209,25797.6548,1.0,,,,
7.443,43.209,29198.3437,1.0,,,,
7.4981,43.209,32258.1617,1.0,,,,
7.4612,43.209,33138.98,1.0,,,,
7.4325,43.209,30102.5786,1.0,,,,
7.5902,43.209,29605.0732,1.0,,,,
7.396,43.209,29157.682,1.0,,,,
7.3825,43.209,26065.7368,1.0,,,,
7.3928,43.209,29608.1075,1.0,,,,
7.5174,43.209,26662.785,1.0,,,,
7.4513,43.209,23929.093,1.0,,,,
7.4099,43.209,34120.8381,1.0,,,,
7.5189,43.209,24279.1467,1.0,,,,
7.4439,43.209,30775.8841,1.0,,,,
7.4181,43.209,29355.8236,1.0,,,,
7.4682,43.209,31003.2338,1.0,,,,
7.5794,43.209,26298.2355,1.0,,,,
7.4704,43.209,26169.1436,1.0,,,,
7.4457,43.209,23002.2153,1.0,,,,
7.5573,43.209,26824.5874,1.0,,,,
7.5735,43.209,29643.0275,1.0,,,,
7.5372,43.209,24959.5831,1.0,,,,
7.5409,43.209,25798.5767,1.0,,,,
7.5628,43.209,30823.7581,1.0,,,,
7.4929,43.209,30460.8391,1.0,,,,
7.576,43.209,23659.0825,1.0,,,,
7.5235,43.209,28422.6777,1.0,,,,
7.443,43.209,27978.8706,1.0,,,,
7.4832,43.209,26424.6821,1.0,,,,
7.512,43.209,24520.0407,1.0,,,,
7.4801,43.209,29331.2059,1.0,,,,
7.4463,43.209,30430.3121,1.0,,,,
7.3091,43.209,28004.1532,1.0,,,,
7.4215,43.209,26512.0732,1.0,,,,
7.5339,43.209,28236.7172,1.0,,,,
7.5078,43.209,26520.2843,1.0,,,,
7.5019,43.209,24746.9847,1.0,,,,
7.4626,43.209,32075.1314,1.0,,,,
7.51,43.209,20984.6414,1.0,,,,
7.5078,43.209,29213.5062,1.0,,,,
7.5709,43.209,28562.7584,1.0,,,,
7.481,43.209,29152.5359,1.0,,,,
7.4836,43.209,29818.1659,1.0,,,,
7.5295,43.209,28059.7853,1.0,,,,
7.4793,43.209,24918.2266,1.0,,,,
7.3987,43.209,29561.1745,1.0,,,,
7.4489,43.209,26677.1306,1.0,,,,
7.4251,43.209,27235.797,1.0,,,,
7.4641,43.209,25333.9407,1.0,,,,
7.4331,43.209,27738.0317,1.0,,,,
7.4633,43.209,27035.0766,1.0,,,,
7.3581,43.209,28551.801,1.0,,,,
7.5003,43.209,24969.971,1.0,,,,
7.4978,43.209,27293.3361,1.0,,,,
7.3977,43.209,25695.7377,1.0,,,,
7.5834,43.209,31659.7295,1.0,,,,
7.372,43.209,27754.3581,1.0,,,,
7.5526,43.209,30036.3209,1.0,,,,
7.3792,43.209,30024.7805,1.0,,,,
7.4945,43.209,28250.14,1.0,,,,
7.4958,43.209,20823.1391,1.0,,,,
7.5908,43.209,29232.8278,1.0,,,,
7.4005,43.209,34262.9041,1.0,,,,
7.4161,43.209,29068.265,1.0,,,,
7.4866,43.209,27904.7555,1.0,,,,
7.4699,43.209,29152.7773,1.0,,,,
7.4865,43.209,32679.4355,1.0,,,,
7.4539,43.209,29423.7664,1.0,,,,
7.3923,43.209,30562.28,1.0,,,,
7.6373,43.209,19236.9698,1.0,,,,
7.4543,43.209,26712.4811,1.0,,,,
7.4987,43.209,32303.0694,1.0,,,,
7.4747,43.209,29577.9675,1.0,,,,
7.495,43.209,23360.2112,1.0,,,,
7.4863,43.209,26737.6024,1.0,,,,
7.4342,43.209,32609.6227,1.0,,,,
7.4373,43.209,33332.381,1.0,,,,
7.5034,43.209,25784.811,1.0,,,,
7.4964,43.209,31877.4289,1.0,,,,
7.583,43.209,28282.2515,1.0,,,,
7.4131,43.209,23790.7787,1.0,,,,
7.3947,43.209,27151.8805,1.0,,,,
7.5447,43.209,28614.9471,1.0,,,,
7.5354,43.209,34605.8019,1.0,,,,
7.4758,43.209,29403.4975,1.0,,,,
7.4774,43.209,21971.2471,1.0,,,,
7.4496,43.209,27950.5064,1.0,,,,
7.411,43.209,29330.8134,1.0,,,,
7.5144,43.209,28675.2403,1.0,,,,
7.4313,43.209,29958.8802,1.0,,,,
7.3943,43.209,27891.0122,1.0,,,,
7.5141,43.209,26865.6043,1.0,,,,
7.4898,43.209,29848.8328,1.0,,,,
7.454,43.209,29842.9123,1.0,,,,
7.3955,43.209,28343.8708,1.0,,,,
7.4685,43.209,28488.4927,1.0,,,,
7.5394,43.209,30401.5617,1.0,,,,
7.4415,43.209,28306.7993,1.0,,,,
7.4391,43.209,31003.2018,1.0,,,,
7.5009,43.209,24438.2928,1.0,,,,
7.5309,43.209,31029.8372,1.0,,,,
7.4926,43.209,25802.386,1.0,,,,
7.4656,43.209,31529.5206,1.0,,,,
7.4744,43.209,30436.9435,1.0,,,,
7.5127,43.209,27506.1106,1.0,,,,
7.4912,43.209,25443.1547,1.0,,,,
7.3841,43.209,27993.0924,1.0,,,,
7.4648,43.209,31044.144,1.0,,,,
7.4547,43.209,26304.5693,1.0,,,,
7.4134,43.209,28294.82,1.0,,,,
7.4994,43.209,30948.0835,1.0,,,,
7.498,43.209,29698.8723,1.0,,,,
7.4855,43.209,23839.5546,1.0,,,,
7.4262,43.209,25913.9412,1.0,,,,
7.4575,43.209,22307.8037,1.0,,,,
7.4846,43.209,29016.8989,1.0,,,,
7.5024,43.209,21033.6872,1.0,,,,
7.4305,43.209,31090.6123,1.0,,,,
7.4874,43.209,28462.7866,1.0,,,,
7.486,43.209,31615.112,1.0,,,,
7.5043,43.209,37039.4589,1.0,,,,
7.4591,43.209,26550.4591,1.0,,,,
7.5182,43.209,23932.5951,1.0,,,,
7.4806,43.209,35171.4137,1.0,,,,
7.4367,43.209,30984.8866,1.0,,,,
7.4887,43.209,28427.3753,1.0,,,,
7.469,43.209,27043.6344,1.0,,,,
7.5767,43.209,28790.1236,1.0,,,,
7.4025,43.209,28906.5951,1.0,,,,
7.3707,43.209,31669.317,1.0,,,,
7.3998,43.209,29337.6152,1.0,,,,
7.477,43.209,34391.325,1.0,,,,
7.4407,43.209,21273.9666,1.0,,,,
7.4367,43.209,33346.4264,1.0,,,,
7.5155,43.209,26152.5235,1.0,,,,
7.3945,43.209,32346.9469,1.0,,,,
7.4818,43.209,26919.8158,1.0,,,,
7.5123,43.209,28514.5421,1.0,,,,
7.5711,43.209,32077.6366,1.0,,,,
7.5149,43.209,26441.5001,1.0,,,,
7.4695,43.209,29233.0115,1.0,,,,
7.477,43.209,29322.0176,1.0,,,,
7.5462,43.209,32002.2869,1.0,,,,
7.4971,43.209,31430.3373,1.0,,,,
7.5462,43.209,26315.1859,1.0,,,,
7.5122,43.209,27345.3768,1.0,,,,
7.4177,43.209,28234.8139,1.0,,,,
7.4116,43.209,25630.9454,1.0,,,,
7.4265,43.209,28758.0817,1.0,,,,
7.5746,43.209,25550.3881,1.0,,,,
7.588,43.209,23351.4028,1.0,,,,
7.4774,43.209,26562.7386,1.0,,,,
7.554,43.209,31535.6887,1.0,,,,
7.4564,43.209,30009.1775,1.0,,,,
7.4882,43.209,31427.6815,1.0,,,,
7.3482,43.209,31783.2061,1.0,,,,
7.437,43.209,29323.4142,1.0,,,,
7.51,43.209,28209.9385,1.0,,,,
7.5077,43.209,27293.2258,1.0,,,,
7.4954,43.209,27946.5279,1.0,,,,
7.5929,43.209,25720.6018,1.0,,,,
7.4595,43.209,28736.2923,1.0,,,,
7.4927,43.209,27694.7161,1.0,,,,
7.4086,43.209,20139.7625,1.0,,,,
7.5301,43.209,25284.1799,1.0,,,,
7.5427,43.209,32736.5261,1.0,,,,
7.4955,43.209,27740.102,1.0,,,,
7.4847,43.209,29590.9939,1.0,,,,
7.5436,43.209,23998.5737,1.0,,,,
7.4697,43.209,28659.4718,1.0,,,,
7.4588,43.209,29505.2567,1.0,,,,
7.5279,43.209,29265.8626,1.0,,,,
7.5316,43.209,23470.5673,1.0,,,,
7.349,43.209,21795.5324,1.0,,,,
7.5435,43.209,25211.3864,1.0,,,,
7.5597,43.209,26347.8786,1.0,,,,
7.4687,43.209,28992.2878,1.0,,,,
7.4708,43.209,27818.6159,1.0,,,,
7.4486,43.209,25841.1929,1.0,,,,
7.5162,43.209,21736.7696,1.0,,,,
7.4855,43.209,30030.038,1.0,,,,
7.4418,43.209,26620.7177,1.0,,,,
7.5603,43.209,25808.6293,1.0,,,,
7.4693,43.209,30880.6559,1.0,,,,
7.5444,43.209,30268.6951,1.0,,,,
7.464,43.209,29036.3704,1.0,,,,
7.3253,43.209,30566.8251,1.0,,,,
7.4858,43.209,28933.296,1.0,,,,
7.5271,43.209,28892.431,1.0,,,,
7.5285,43.209,30412.9266,1.0,,,,
7.471,43.209,29636.1073,1.0,,,,
7.4978,43.209,23211.294,1.0,,,,
7.407,43.209,27733.3533,1.0,,,,
7.546,43.209,26447.2648,1.0,,,,
7.5135,43.209,22604.1897,1.0,,,,
7.5064,43.209,33586.5345,1.0,,,,
7.3707,43.209,26487.365,1.0,,,,
7.4597,43.209,24977.3584,1.0,,,,
7.4256,43.209,25172.1905,1.0,,,,
7.5978,43.209,28459.5317,1.0,,,,
7.4875,43.209,27646.9812,1.0,,,,
7.4735,43.209,28315.7134,1.0,,,,
7.509,43.209,26038.591,1.0,,,,
7.4358,43.209,33950.0487,1.0,,,,
7.4603,43.209,28789.8462,1.0,,,,
7.5086,43.209,32028.4159,1.0,,,,
7.5868,43.209,31510.0608,1.0,,,,
7.4725,43.209,25737.6672,1.0,,,,
7.5151,43.209,23702.6327,1.0,,,,
7.4841,43.209,21068.3608,1.0,,,,
7.4243,43.209,20341.2741,1.0,,,,
7.4687,43.209,28094.9455,1.0,,,,
7.5673,43.209,29856.8012,1.0,,,,
7.4314,43.209,27822.9237,1.0,,,,
7.5356,43.209,22448.5384,1.0,,,,
7.4308,43.209,29110.2823,1.0,,,,
7.4592,43.209,29238.8125,1.0,,,,
7.5825,43.209,30517.4796,1.0,,,,
7.4919,43.209,27262.7937,1.0,,,,
7.4979,43.209,26705.9016,1.0,,,,
7.5475,43.209,25683.4998,1.0,,,,
7.5132,43.209,32340.3752,1.0,,,,
7.4363,43.209,30950.8906,1.0,,,,
7.4208,43.209,29221.7578,1.0,,,,
7.558,43.209,28658.771,1.0,,,,
7.5434,43.209,26477.4608,1.0,,,,
7.5145,43.209,24249.3869,1.0,,,,
7.4951,43.209,25429.3569,1.0,,,,
7.556,43.209,27630.4519,1.0,,,,
7.4023,43.209,34658.7125,1.0,,,,
7.5052,43.209,29376.4812,1.0,,,,
7.4683,43.209,29817.2719,1.0,,,,
7.4998,43.209,24869.0054,1.0,,,,
7.4411,43.209,29540.6714,1.0,,,,
7.4482,43.209,29007.4884,1.0,,,,
7.4898,43.209,27758.8084,1.0,,,,
7.4942,43.209,27573.7516,1.0,,,,
7.4326,43.209,31189.3382,1.0,,,,
7.4952,43.209,26916.8531,1.0,,,,
7.5111,43.209,28047.5574,1.0,,,,
7.4357,43.209,27559.2037,1.0,,,,
7.457,43.209,28148.9378,1.0,,,,
7.5219,43.209,26991.4355,1.0,,,,
7.4981,43.209,30612.2138,1.0,,,,
7.4845,43.209,30265.2427,1.0,,,,
7.4551,43.209,32789.342,1.0,,,,
7.3556,43.209,32712.1637,1.0,,,,
7.4812,43.209,31851.0332,1.0,,,,
7.5711,43.209,22229.804,1.0,,,,
7.5265,43.209,24624.9834,1.0,,,,
7.4244,43.209,34665.44,1.0,,,,
7.4519,43.209,30315.6453,1.0,,,,
7.5029,43.209,30516.2616,1.0,,,,
7.3684,43.209,34372.737,1.0,,,,
7.542,43.209,25025.0309,1.0,,,,
7.517,43.209,28227.6681,1.0,,,,
7.4911,43.209,26107.1979,1.0,,,,
7.4609,43.209,26876.47,1.0,,,,
7.4409,43.209,32176.9734,1.0,,,,
7.5749,43.209,26653.5883,1.0,,,,
7.4556,43.209,26496.6015,1.0,,,,
7.3757,43.209,34022.7967,1.0,,,,
7.516,43.209,34871.5192,1.0,,,,
7.3479,43.209,34762.0137,1.0,,,,
7.4731,43.209,28059.2283,1.0,,,,
7.3778,43.209,27720.7619,1.0,,,,
7.4161,43.209,26964.3608,1.0,,,,
7.3838,43.209,28725.011,1.0,,,,
7.4294,43.209,27909.292,1.0,,,,
7.6073,43.209,32049.1936,1.0,,,,
7.4879,43.209,28151.7262,1.0,,,,
7.4042,43.209,30179.8073,1.0,,,,
7.4986,43.209,26517.2208,1.0,,,,
7.3987,43.209,29399.4684,1.0,,,,
7.4472,43.209,30013.4584,1.0,,,,
7.3938,43.209,28864.8942,1.0,,,,
7.4348,43.209,26594.3141,1.0,,,,
7.4734,43.209,30999.2767,1.0,,,,
7.4806,43.209,34017.8938,1.0,,,,
7.4747,43.209,24714.6364,1.0,,,,
7.4035,43.209,29365.5903,1.0,,,,
7.5458,43.209,26361.532,1.0,,,,
7.565,43.209,32095.69,1.0,,,,
7.6026,43.209,25971.5278,1.0,,,,
