Loss,Mem,lr
7.1144,62.1,1.0
6.9319,62.1,1.0
7.1205,62.1,1.0
6.9712,62.1,1.0
7.0541,62.1,1.0
6.5839,62.1,1.0
6.9748,62.1,1.0
6.825,62.1,1.0
6.9,62.1,1.0
6.5583,62.1,1.0
7.3078,62.1,1.0
7.0599,62.1,1.0
6.9096,62.1,1.0
6.3926,62.1,1.0
6.5627,62.1,1.0
7.0018,62.1,1.0
6.9488,62.1,1.0
6.7669,62.1,1.0
6.7267,62.1,1.0
7.204,62.1,1.0
6.9548,62.1,1.0
7.0456,62.1,1.0
7.0016,62.1,1.0
6.9447,62.1,1.0
6.9788,62.1,1.0
6.9527,62.1,1.0
6.9688,62.1,1.0
6.7285,62.1,1.0
6.9023,62.1,1.0
7.3775,62.1,1.0
6.9739,62.1,1.0
6.8306,62.1,1.0
7.0403,62.1,1.0
6.9898,62.1,1.0
6.8751,62.1,1.0
7.0723,62.1,1.0
7.0092,62.1,1.0
7.0525,62.1,1.0
6.7881,62.1,1.0
6.5397,62.1,1.0
6.6962,62.1,1.0
6.9713,62.1,1.0
7.0809,62.1,1.0
6.9573,62.1,1.0
6.8384,62.1,1.0
7.1208,62.1,1.0
6.8287,62.1,1.0
6.7959,62.1,1.0
6.8371,62.1,1.0
7.0425,62.1,1.0
6.9486,62.1,1.0
7.268,62.1,1.0
6.8105,62.1,1.0
6.9885,62.1,1.0
6.8924,62.1,1.0
6.7596,62.1,1.0
6.316,62.1,1.0
6.8191,62.1,1.0
7.0839,62.1,1.0
6.9982,62.1,1.0
7.0252,62.1,1.0
6.6487,62.1,1.0
6.7125,62.1,1.0
7.0602,62.1,1.0
7.0361,62.1,1.0
6.9318,62.1,1.0
6.9414,62.1,1.0
6.9997,62.1,1.0
6.6402,62.1,1.0
7.0726,62.1,1.0
7.059,62.1,1.0
6.8005,62.1,1.0
6.9007,62.1,1.0
6.9416,62.1,1.0
6.8167,62.1,1.0
6.9878,62.1,1.0
6.8662,62.1,1.0
6.7652,62.1,1.0
6.851,62.1,1.0
6.8829,62.1,1.0
6.9556,62.1,1.0
6.7797,62.1,1.0
6.9679,62.1,1.0
7.0228,62.1,1.0
7.3276,62.1,1.0
6.5094,62.1,1.0
6.5898,62.1,1.0
6.8673,62.1,1.0
7.1101,62.1,1.0
6.9989,62.1,1.0
6.7707,62.1,1.0
7.132,62.1,1.0
6.8083,62.1,1.0
7.0469,62.1,1.0
6.8854,62.1,1.0
6.7783,62.1,1.0
7.0006,62.1,1.0
7.0498,62.1,1.0
6.8186,62.1,1.0
6.8862,62.1,1.0
6.7786,62.1,1.0
6.9369,62.1,1.0
7.1242,62.1,1.0
7.087,62.1,1.0
6.8935,62.1,1.0
7.0048,62.1,1.0
7.052,62.1,1.0
6.8739,62.1,1.0
6.5091,62.1,1.0
7.0692,62.1,1.0
6.984,62.1,1.0
6.493,62.1,1.0
7.0362,62.1,1.0
6.7553,62.1,1.0
7.2216,62.1,1.0
6.6537,62.1,1.0
7.0426,62.1,1.0
7.014,62.1,1.0
7.0121,62.1,1.0
6.7316,62.1,1.0
6.9977,62.1,1.0
7.0859,62.1,1.0
6.9993,62.1,1.0
7.0184,62.1,1.0
7.0033,62.1,1.0
7.0741,62.1,1.0
6.8688,62.1,1.0
6.9811,62.1,1.0
6.72,62.1,1.0
6.699,62.1,1.0
6.9736,62.1,1.0
7.0021,62.1,1.0
7.1843,62.1,1.0
6.9579,62.1,1.0
6.844,62.1,1.0
7.0664,62.1,1.0
7.1965,62.1,1.0
6.6746,62.1,1.0
6.9789,62.1,1.0
6.9923,62.1,1.0
6.9896,62.1,1.0
6.9535,62.1,1.0
6.8978,62.1,1.0
6.5434,62.1,1.0
6.862,62.1,1.0
7.2194,62.1,1.0
6.8702,62.1,1.0
6.788,62.1,1.0
6.9393,62.1,1.0
7.1531,62.1,1.0
6.9601,62.1,1.0
6.7653,62.1,1.0
6.893,62.1,1.0
6.8042,62.1,1.0
6.5639,62.1,1.0
6.9022,62.1,1.0
6.8749,62.1,1.0
6.9592,62.1,1.0
6.6699,62.1,1.0
7.2186,62.1,1.0
6.8801,62.1,1.0
7.0418,62.1,1.0
6.9417,62.1,1.0
6.7704,62.1,1.0
7.0378,62.1,1.0
6.7958,62.1,1.0
6.5758,62.1,1.0
7.2129,62.1,1.0
6.9447,62.1,1.0
6.8736,62.1,1.0
6.885,62.1,1.0
6.352,62.1,1.0
6.9641,62.1,1.0
6.7551,62.1,1.0
7.0203,62.1,1.0
6.8615,62.1,1.0
7.1474,62.1,1.0
7.3029,62.1,1.0
6.6174,62.1,1.0
7.1644,62.1,1.0
6.8836,62.1,1.0
6.9079,62.1,1.0
7.2386,62.1,1.0
7.1197,62.1,1.0
6.8208,62.1,1.0
7.0363,62.1,1.0
6.4446,62.1,1.0
6.9683,62.1,1.0
6.4392,62.1,1.0
6.8646,62.1,1.0
6.7468,62.1,1.0
6.8767,62.1,1.0
6.751,62.1,1.0
6.9933,62.1,1.0
6.517,62.1,1.0
6.8705,62.1,1.0
6.9925,62.1,1.0
6.5775,62.1,1.0
6.9637,62.1,1.0
6.8161,62.1,1.0
6.9381,62.1,1.0
6.8856,62.1,1.0
6.7601,62.1,1.0
6.7902,62.1,1.0
7.3274,62.1,1.0
6.8342,62.1,1.0
6.8455,62.1,1.0
6.7317,62.1,1.0
6.9449,62.1,1.0
6.7464,62.1,1.0
6.8597,62.1,1.0
6.9938,62.1,1.0
6.5727,62.1,1.0
6.6613,62.1,1.0
6.6581,62.1,1.0
7.0645,62.1,1.0
6.7883,62.1,1.0
6.92,62.1,1.0
6.6677,62.1,1.0
6.8927,62.1,1.0
6.7472,62.1,1.0
6.4397,62.1,1.0
6.9115,62.1,1.0
6.8855,62.1,1.0
6.8993,62.1,1.0
6.2718,62.1,1.0
7.0658,62.1,1.0
6.8172,62.1,1.0
6.8239,62.1,1.0
6.4218,62.1,1.0
6.9638,62.1,1.0
6.9912,62.1,1.0
6.9968,62.1,1.0
7.026,62.1,1.0
6.7158,62.1,1.0
6.8416,62.1,1.0
6.854,62.1,1.0
6.9405,62.1,1.0
7.069,62.1,1.0
6.5203,62.1,1.0
6.8279,62.1,1.0
6.7425,62.1,1.0
6.9326,62.1,1.0
6.9413,62.1,1.0
6.9228,62.1,1.0
6.6126,62.1,1.0
6.7761,62.1,1.0
7.1098,62.1,1.0
6.9649,62.1,1.0
7.0501,62.1,1.0
7.0518,62.1,1.0
6.8083,62.1,1.0
6.819,62.1,1.0
6.871,62.1,1.0
6.6908,62.1,1.0
7.0091,62.1,1.0
6.6673,62.1,1.0
7.1677,62.1,1.0
7.0411,62.1,1.0
6.7882,62.1,1.0
6.9375,62.1,1.0
7.0873,62.1,1.0
6.865,62.1,1.0
7.0477,62.1,1.0
7.0024,62.1,1.0
6.9036,62.1,1.0
6.7758,62.1,1.0
6.884,62.1,1.0
6.736,62.1,1.0
7.0735,62.1,1.0
6.8155,62.1,1.0
6.8044,62.1,1.0
6.9635,62.1,1.0
6.8361,62.1,1.0
6.6063,62.1,1.0
7.0068,62.1,1.0
6.9157,62.1,1.0
6.4962,62.1,1.0
6.9259,62.1,1.0
6.342,62.1,1.0
7.1294,62.1,1.0
7.0905,62.1,1.0
6.8624,62.1,1.0
6.8936,62.1,1.0
6.6133,62.1,1.0
6.5114,62.1,1.0
7.0631,62.1,1.0
6.4816,62.1,1.0
6.8057,62.1,1.0
7.0367,62.1,1.0
7.1554,62.1,1.0
7.0139,62.1,1.0
6.7269,62.1,1.0
6.7823,62.1,1.0
7.002,62.1,1.0
6.7673,62.1,1.0
7.0136,62.1,1.0
6.9382,62.1,1.0
6.7316,62.1,1.0
7.087,62.1,1.0
6.845,62.1,1.0
7.1827,62.1,1.0
6.9415,62.1,1.0
6.5887,62.1,1.0
6.9624,62.1,1.0
7.0209,62.1,1.0
6.8953,62.1,1.0
6.8577,62.1,1.0
6.866,62.1,1.0
6.8455,62.1,1.0
6.8895,62.1,1.0
6.7527,62.1,1.0
6.7399,62.1,1.0
6.8853,62.1,1.0
6.7085,62.1,1.0
7.3526,62.1,1.0
6.8729,62.1,1.0
6.4508,62.1,1.0
6.9465,62.1,1.0
6.8425,62.1,1.0
6.941,62.1,1.0
7.0112,62.1,1.0
7.0052,62.1,1.0
6.8537,62.1,1.0
6.5994,62.1,1.0
6.9168,62.1,1.0
6.96,62.1,1.0
6.9737,62.1,1.0
6.7679,62.1,1.0
7.2389,62.1,1.0
7.2074,62.1,1.0
6.936,62.1,1.0
6.9821,62.1,1.0
7.1457,62.1,1.0
7.0786,62.1,1.0
6.7883,62.1,1.0
7.2237,62.1,1.0
6.9261,62.1,1.0
6.9492,62.1,1.0
6.7731,62.1,1.0
7.1308,62.1,1.0
6.7694,62.1,1.0
6.7027,62.1,1.0
6.9283,62.1,1.0
6.3778,62.1,1.0
6.5687,62.1,1.0
6.9306,62.1,1.0
6.7565,62.1,1.0
7.086,62.1,1.0
6.8917,62.1,1.0
6.8639,62.1,1.0
6.8158,62.1,1.0
6.9618,62.1,1.0
6.9192,62.1,1.0
6.7974,62.1,1.0
7.113,62.1,1.0
7.1296,62.1,1.0
6.8585,62.1,1.0
6.9157,62.1,1.0
6.8729,62.1,1.0
6.9601,62.1,1.0
6.5828,62.1,1.0
6.868,62.1,1.0
6.5746,62.1,1.0
6.8557,62.1,1.0
7.0721,62.1,1.0
7.0152,62.1,1.0
6.5832,62.1,1.0
7.0318,62.1,1.0
7.152,62.1,1.0
6.6626,62.1,1.0
6.8999,62.1,1.0
7.1431,62.1,1.0
6.7159,62.1,1.0
6.7973,62.1,1.0
7.0949,62.1,1.0
6.9149,62.1,1.0
6.934,62.1,1.0
6.8251,62.1,1.0
7.145,62.1,1.0
7.1556,62.1,1.0
6.7794,62.1,1.0
6.4966,62.1,1.0
7.1089,62.1,1.0
6.9957,62.1,1.0
6.9764,62.1,1.0
6.8854,62.1,1.0
6.7471,62.1,1.0
6.7336,62.1,1.0
6.8918,62.1,1.0
7.0545,62.1,1.0
6.7511,62.1,1.0
6.9543,62.1,1.0
7.0621,62.1,1.0
6.8883,62.1,1.0
7.0071,62.1,1.0
7.0053,62.1,1.0
7.0531,62.1,1.0
6.8633,62.1,1.0
6.7713,62.1,1.0
7.0862,62.1,1.0
6.7545,62.1,1.0
6.716,62.1,1.0
7.1148,62.1,1.0
6.7626,62.1,1.0
6.8545,62.1,1.0
7.2516,62.1,1.0
6.9186,62.1,1.0
7.1716,62.1,1.0
6.8714,62.1,1.0
6.9936,62.1,1.0
6.4232,62.1,1.0
6.7809,62.1,1.0
6.8881,62.1,1.0
6.7792,62.1,1.0
7.0342,62.1,1.0
6.7534,62.1,1.0
6.6975,62.1,1.0
6.7991,62.1,1.0
6.7009,62.1,1.0
6.6225,62.1,1.0
7.0614,62.1,1.0
6.8729,62.1,1.0
6.9041,62.1,1.0
6.7674,62.1,1.0
6.7848,62.1,1.0
6.9534,62.1,1.0
6.5152,62.1,1.0
6.7682,62.1,1.0
6.8021,62.1,1.0
7.069,62.1,1.0
6.8376,62.1,1.0
7.1274,62.1,1.0
6.8262,62.1,1.0
7.0496,62.1,1.0
6.9632,62.1,1.0
6.4069,62.1,1.0
7.2254,62.1,1.0
6.9097,62.1,1.0
6.751,62.1,1.0
6.8513,62.1,1.0
6.8856,62.1,1.0
6.6774,62.1,1.0
6.7471,62.1,1.0
7.0911,62.1,1.0
7.0209,62.1,1.0
6.3663,62.1,1.0
7.3208,62.1,1.0
6.9703,62.1,1.0
6.5886,62.1,1.0
7.0202,62.1,1.0
6.8026,62.1,1.0
6.8582,62.1,1.0
6.7327,62.1,1.0
6.8962,62.1,1.0
7.1815,62.1,1.0
6.8808,62.1,1.0
6.7802,62.1,1.0
6.7564,62.1,1.0
6.909,62.1,1.0
7.2805,62.1,1.0
7.0505,62.1,1.0
6.9102,62.1,1.0
6.9228,62.1,1.0
6.7582,62.1,1.0
6.9099,62.1,1.0
7.2296,62.1,1.0
6.9581,62.1,1.0
6.9458,62.1,1.0
6.9961,62.1,1.0
6.9181,62.1,1.0
6.9257,62.1,1.0
6.743,62.1,1.0
7.0264,62.1,1.0
6.96,62.1,1.0
6.8652,62.1,1.0
7.0523,62.1,1.0
7.0567,62.1,1.0
6.5641,62.1,1.0
7.1214,62.1,1.0
7.1314,62.1,1.0
6.8776,62.1,1.0
6.9727,62.1,1.0
6.6823,62.1,1.0
7.0493,62.1,1.0
6.4492,62.1,1.0
6.9794,62.1,1.0
7.0485,62.1,1.0
6.8309,62.1,1.0
6.9758,62.1,1.0
6.9454,62.1,1.0
6.78,62.1,1.0
6.6864,62.1,1.0
6.7477,62.1,1.0
6.7896,62.1,1.0
6.9054,62.1,1.0
7.0955,62.1,1.0
6.9139,62.1,1.0
6.9447,62.1,1.0
7.1044,62.1,1.0
7.1267,62.1,1.0
6.7955,62.1,1.0
6.9745,62.1,1.0
6.5953,62.1,1.0
6.9605,62.1,1.0
6.9056,62.1,1.0
6.8287,62.1,1.0
6.7735,62.1,1.0
6.6186,62.1,1.0
6.9675,62.1,1.0
6.9151,62.1,1.0
6.9611,62.1,1.0
7.0613,62.1,1.0
7.0121,62.1,1.0
6.8834,62.1,1.0
6.8814,62.1,1.0
6.8842,62.1,1.0
7.0111,62.1,1.0
6.7491,62.1,1.0
6.6939,62.1,1.0
6.8498,62.1,1.0
6.9032,62.1,1.0
6.5155,62.1,1.0
6.9201,62.1,1.0
6.7932,62.1,1.0
7.0568,62.1,1.0
7.1093,62.1,1.0
7.0736,62.1,1.0
6.8587,62.1,1.0
6.7369,62.1,1.0
7.1962,62.1,1.0
6.6476,62.1,1.0
6.8167,62.1,1.0
6.6573,62.1,1.0
6.6637,62.1,1.0
6.7477,62.1,1.0
7.0069,62.1,1.0
6.1337,62.1,1.0
6.8126,62.1,1.0
6.7299,62.1,1.0
6.9319,62.1,1.0
7.1694,62.1,1.0
7.0477,62.1,1.0
6.8677,62.1,1.0
6.9235,62.1,1.0
7.0958,62.1,1.0
6.9532,62.1,1.0
6.7658,62.1,1.0
7.0763,62.1,1.0
6.5594,62.1,1.0
6.9518,62.1,1.0
6.8355,62.1,1.0
7.0087,62.1,1.0
7.1413,62.1,1.0
7.0852,62.1,1.0
6.5525,62.1,1.0
7.2139,62.1,1.0
6.7061,62.1,1.0
7.0241,62.1,1.0
6.6495,62.1,1.0
6.8045,62.1,1.0
6.6733,62.1,1.0
6.994,62.1,1.0
6.9702,62.1,1.0
6.7148,62.1,1.0
6.6407,62.1,1.0
6.6188,62.1,1.0
7.2388,62.1,1.0
6.8396,62.1,1.0
6.8472,62.1,1.0
6.7857,62.1,1.0
7.0326,62.1,1.0
7.0133,62.1,1.0
6.739,62.1,1.0
6.9084,62.1,1.0
6.6809,62.1,1.0
6.4001,62.1,1.0
6.7923,62.1,1.0
6.9281,62.1,1.0
6.8852,62.1,1.0
7.0784,62.1,1.0
6.6422,62.1,1.0
7.0782,62.1,1.0
6.9984,62.1,1.0
7.0974,62.1,1.0
7.0274,62.1,1.0
6.8914,62.1,1.0
6.7391,62.1,1.0
6.9305,62.1,1.0
6.6838,62.1,1.0
6.8817,62.1,1.0
7.055,62.1,1.0
7.0703,62.1,1.0
6.6937,62.1,1.0
7.144,62.1,1.0
6.375,62.1,1.0
6.8066,62.1,1.0
6.7322,62.1,1.0
6.9402,62.1,1.0
6.7004,62.1,1.0
6.9551,62.1,1.0
6.8682,62.1,1.0
6.7532,62.1,1.0
6.7549,62.1,1.0
6.6423,62.1,1.0
6.8658,62.1,1.0
6.8265,62.1,1.0
6.8296,62.1,1.0
6.9086,62.1,1.0
6.8121,62.1,1.0
6.6597,62.1,1.0
7.0503,62.1,1.0
6.8061,62.1,1.0
6.5148,62.1,1.0
6.7397,62.1,1.0
6.8507,62.1,1.0
6.5605,62.1,1.0
6.9973,62.1,1.0
7.0627,62.1,1.0
6.6084,62.1,1.0
6.605,62.1,1.0
6.7678,62.1,1.0
6.8482,62.1,1.0
6.8441,62.1,1.0
6.794,62.1,1.0
6.6972,62.1,1.0
6.6652,62.1,1.0
6.8204,62.1,1.0
7.2304,62.1,1.0
6.7295,62.1,1.0
7.1185,62.1,1.0
6.7562,62.1,1.0
7.1652,62.1,1.0
6.6736,62.1,1.0
6.7718,62.1,1.0
6.8377,62.1,1.0
7.122,62.1,1.0
6.8666,62.1,1.0
6.8556,62.1,1.0
7.1706,62.1,1.0
6.9025,62.1,1.0
7.0545,62.1,1.0
6.6244,62.1,1.0
6.0002,62.1,1.0
7.1219,62.1,1.0
6.9566,62.1,1.0
6.7866,62.1,1.0
7.1344,62.1,1.0
6.8007,62.1,1.0
6.9741,62.1,1.0
6.931,62.1,1.0
7.1288,62.1,1.0
6.8924,62.1,1.0
6.7982,62.1,1.0
6.8972,62.1,1.0
6.8753,62.1,1.0
6.8005,62.1,1.0
6.9527,62.1,1.0
6.5207,62.1,1.0
7.1371,62.1,1.0
6.7298,62.1,1.0
7.145,62.1,1.0
6.9823,62.1,1.0
7.0923,62.1,1.0
7.0414,62.1,1.0
6.9967,62.1,1.0
6.861,62.1,1.0
6.5796,62.1,1.0
6.574,62.1,1.0
7.1118,62.1,1.0
6.8485,62.1,1.0
6.9806,62.1,1.0
7.074,62.1,1.0
7.0376,62.1,1.0
7.0248,62.1,1.0
6.7731,62.1,1.0
6.507,62.1,1.0
6.776,62.1,1.0
6.7618,62.1,1.0
6.8185,62.1,1.0
6.8251,62.1,1.0
7.1994,62.1,1.0
6.7326,62.1,1.0
6.9134,62.1,1.0
6.8084,62.1,1.0
6.6973,62.1,1.0
6.888,62.1,1.0
7.0659,62.1,1.0
6.8569,62.1,1.0
6.6543,62.1,1.0
6.97,62.1,1.0
6.8811,62.1,1.0
6.7837,62.1,1.0
6.9505,62.1,1.0
6.9312,62.1,1.0
7.0565,62.1,1.0
6.8131,62.1,1.0
6.7559,62.1,1.0
6.9912,62.1,1.0
6.7274,62.1,1.0
6.796,62.1,1.0
6.8026,62.1,1.0
6.7987,62.1,1.0
6.7842,62.1,1.0
7.1169,62.1,1.0
7.126,62.1,1.0
6.7163,62.1,1.0
6.9959,62.1,1.0
6.553,62.1,1.0
6.9315,62.1,1.0
6.6327,62.1,1.0
6.8755,62.1,1.0
6.9994,62.1,1.0
6.8706,62.1,1.0
6.4662,62.1,1.0
6.8242,62.1,1.0
6.8562,62.1,1.0
6.3319,62.1,1.0
6.645,62.1,1.0
6.6238,62.1,1.0
6.6529,62.1,1.0
7.0186,62.1,1.0
6.6698,62.1,1.0
6.4863,62.1,1.0
6.3192,62.1,1.0
6.6359,62.1,1.0
6.8328,62.1,1.0
6.8537,62.1,1.0
6.7966,62.1,1.0
6.8579,62.1,1.0
6.9447,62.1,1.0
6.7385,62.1,1.0
7.1373,62.1,1.0
7.1503,62.1,1.0
6.9473,62.1,1.0
6.8232,62.1,1.0
7.0622,62.1,1.0
6.5449,62.1,1.0
6.8618,62.1,1.0
7.1018,62.1,1.0
6.8967,62.1,1.0
6.6442,62.1,1.0
6.7089,62.1,1.0
6.8317,62.1,1.0
6.7253,62.1,1.0
6.6931,62.1,1.0
6.9714,62.1,1.0
6.9725,62.1,1.0
6.7103,62.1,1.0
6.9624,62.1,1.0
6.6518,62.1,1.0
6.8255,62.1,1.0
6.7057,62.1,1.0
7.1779,62.1,1.0
6.6233,62.1,1.0
6.7889,62.1,1.0
6.6445,62.1,1.0
6.7239,62.1,1.0
6.9109,62.1,1.0
6.8816,62.1,1.0
6.6551,62.1,1.0
6.7558,62.1,1.0
6.9891,62.1,1.0
7.113,62.1,1.0
6.8311,62.1,1.0
6.4287,62.1,1.0
6.6792,62.1,1.0
7.0536,62.1,1.0
6.841,62.1,1.0
6.8107,62.1,1.0
6.5178,62.1,1.0
6.7623,62.1,1.0
6.6326,62.1,1.0
6.6407,62.1,1.0
6.8386,62.1,1.0
6.7524,62.1,1.0
7.3041,62.1,1.0
6.8337,62.1,1.0
6.3966,62.1,1.0
7.0608,62.1,1.0
6.8067,62.1,1.0
7.0917,62.1,1.0
6.7934,62.1,1.0
6.8146,62.1,1.0
6.8309,62.1,1.0
7.0375,62.1,1.0
6.8631,62.1,1.0
6.9923,62.1,1.0
6.8664,62.1,1.0
6.5581,62.1,1.0
6.8953,62.1,1.0
6.9308,62.1,1.0
7.2463,62.1,1.0
6.8921,62.1,1.0
6.9068,62.1,1.0
7.0052,62.1,1.0
6.8135,62.1,1.0
6.8638,62.1,1.0
7.0775,62.1,1.0
7.1245,62.1,1.0
6.91,62.1,1.0
6.6477,62.1,1.0
6.834,62.1,1.0
6.9774,62.1,1.0
6.5823,62.1,1.0
6.8727,62.1,1.0
6.8379,62.1,1.0
6.7127,62.1,1.0
7.0267,62.1,1.0
6.6429,62.1,1.0
6.947,62.1,1.0
6.9485,62.1,1.0
6.8975,62.1,1.0
7.5582,62.1,1.0
6.9105,62.1,1.0
6.8251,62.1,1.0
6.825,62.1,1.0
6.9359,62.1,1.0
6.9181,62.1,1.0
6.7082,62.1,1.0
6.9531,62.1,1.0
6.8893,62.1,1.0
6.7062,62.1,1.0
6.878,62.1,1.0
6.8915,62.1,1.0
7.0594,62.1,1.0
6.6011,62.1,1.0
6.536,62.1,1.0
6.7939,62.1,1.0
6.9547,62.1,1.0
6.8647,62.1,1.0
6.7799,62.1,1.0
7.0722,62.1,1.0
6.7991,62.1,1.0
7.0587,62.1,1.0
6.8042,62.1,1.0
6.977,62.1,1.0
6.9978,62.1,1.0
6.7714,62.1,1.0
6.4359,62.1,1.0
6.8243,62.1,1.0
6.7095,62.1,1.0
6.6663,62.1,1.0
6.6953,62.1,1.0
6.4614,62.1,1.0
7.011,62.1,1.0
6.9031,62.1,1.0
6.6907,62.1,1.0
7.012,62.1,1.0
6.6959,62.1,1.0
6.9706,62.1,1.0
6.7937,62.1,1.0
6.7572,62.1,1.0
7.162,62.1,1.0
6.6527,62.1,1.0
7.1463,62.1,1.0
6.794,62.1,1.0
7.0404,62.1,1.0
6.5406,62.1,1.0
6.7896,62.1,1.0
7.0213,62.1,1.0
7.0597,62.1,1.0
6.7339,62.1,1.0
6.8981,62.1,1.0
7.4263,62.1,1.0
7.0992,62.1,1.0
7.0285,62.1,1.0
6.4319,62.1,1.0
7.2735,62.1,1.0
6.868,62.1,1.0
6.7678,62.1,1.0
6.8737,62.1,1.0
6.903,62.1,1.0
6.9487,62.1,1.0
6.899,62.1,1.0
6.6713,62.1,1.0
6.9787,62.1,1.0
6.8009,62.1,1.0
7.1319,62.1,1.0
6.8907,62.1,1.0
6.6859,62.1,1.0
6.8396,62.1,1.0
6.819,62.1,1.0
6.9353,62.1,1.0
6.8109,62.1,1.0
6.9281,62.1,1.0
6.6334,62.1,1.0
7.0466,62.1,1.0
7.0056,62.1,1.0
6.9176,62.1,1.0
6.9481,62.1,1.0
7.0922,62.1,1.0
6.6595,62.1,1.0
6.6539,62.1,1.0
6.7593,62.1,1.0
7.0434,62.1,1.0
6.7474,62.1,1.0
6.7317,62.1,1.0
6.9983,62.1,1.0
6.7298,62.1,1.0
6.8304,62.1,1.0
6.7629,62.1,1.0
6.6458,62.1,1.0
6.7745,62.1,1.0
6.8903,62.1,1.0
6.8738,62.1,1.0
6.9746,62.1,1.0
6.7471,62.1,1.0
6.7611,62.1,1.0
6.8779,62.1,1.0
7.2091,62.1,1.0
7.2506,62.1,1.0
6.801,62.1,1.0
6.7637,62.1,1.0
6.5361,62.1,1.0
6.9714,62.1,1.0
6.9273,62.1,1.0
6.6822,62.1,1.0
6.8565,62.1,1.0
6.916,62.1,1.0
6.7162,62.1,1.0
6.8512,62.1,1.0
6.4767,62.1,1.0
6.822,62.1,1.0
6.5659,62.1,1.0
7.0026,62.1,1.0
6.8445,62.1,1.0
6.8004,62.1,1.0
7.0431,62.1,1.0
6.9466,62.1,1.0
6.938,62.1,1.0
6.8804,62.1,1.0
6.7884,62.1,1.0
7.0795,62.1,1.0
6.8156,62.1,1.0
6.5408,62.1,1.0
7.2137,62.1,1.0
6.7793,62.1,1.0
6.7842,62.1,1.0
6.8281,62.1,1.0
6.9924,62.1,1.0
7.0051,62.1,1.0
6.6848,62.1,1.0
6.3006,62.1,1.0
6.5236,62.1,1.0
6.738,62.1,1.0
6.8735,62.1,1.0
7.0974,62.1,1.0
6.5741,62.1,1.0
6.9069,62.1,1.0
7.0128,62.1,1.0
6.9111,62.1,1.0
6.8211,62.1,1.0
7.2327,62.1,1.0
6.8911,62.1,1.0
6.9591,62.1,1.0
6.6078,62.1,1.0
6.9793,62.1,1.0
6.9646,62.1,1.0
6.7165,62.1,1.0
7.2777,62.1,1.0
6.6268,62.1,1.0
6.5658,62.1,1.0
7.0928,62.1,1.0
6.6351,62.1,1.0
6.9466,62.1,1.0
6.7478,62.1,1.0
6.6736,62.1,1.0
7.0328,62.1,1.0
7.2629,62.1,1.0
6.8339,62.1,1.0
6.8599,62.1,1.0
6.8532,62.1,1.0
6.7522,62.1,1.0
6.7956,62.1,1.0
6.7722,62.1,1.0
6.9733,62.1,1.0
6.6887,62.1,1.0
6.9799,62.1,1.0
6.7121,62.1,1.0
6.7682,62.1,1.0
6.9785,62.1,1.0
7.0034,62.1,1.0
6.7314,62.1,1.0
6.4874,62.1,1.0
7.0512,62.1,1.0
6.8991,62.1,1.0
7.0496,62.1,1.0
6.9746,62.1,1.0
6.9349,62.1,1.0
6.9505,62.1,1.0
6.7551,62.1,1.0
6.9242,62.1,1.0
6.7559,62.1,1.0
6.9967,62.1,1.0
6.9519,62.1,1.0
6.7192,62.1,1.0
6.8244,62.1,1.0
7.3178,62.1,1.0
7.0968,62.1,1.0
7.0799,62.1,1.0
7.1631,62.1,1.0
7.0836,62.1,1.0
6.5888,62.1,1.0
6.8537,62.1,1.0
6.8446,62.1,1.0
6.7965,62.1,1.0
6.7983,62.1,1.0
6.8081,62.1,1.0
7.0122,62.1,1.0
7.0009,62.1,1.0
6.9305,62.1,1.0
7.1006,62.1,1.0
6.6868,62.1,1.0
6.6478,62.1,1.0
6.8719,62.1,1.0
6.7921,62.1,1.0
6.5572,62.1,1.0
7.0827,62.1,1.0
6.7466,62.1,1.0
6.9427,62.1,1.0
6.9608,62.1,1.0
6.9661,62.1,1.0
6.5659,62.1,1.0
6.6725,62.1,1.0
6.9719,62.1,1.0
6.9069,62.1,1.0
6.9306,62.1,1.0
6.8843,62.1,1.0
6.9342,62.1,1.0
6.8174,62.1,1.0
6.7924,62.1,1.0
6.6323,62.1,1.0
6.9501,62.1,1.0
6.6738,62.1,1.0
6.8893,62.1,1.0
6.781,62.1,1.0
6.6965,62.1,1.0
7.0262,62.1,1.0
6.6631,62.1,1.0
7.1386,62.1,1.0
6.9226,62.1,1.0
6.7727,62.1,1.0
6.9035,62.1,1.0
6.9469,62.1,1.0
6.8976,62.1,1.0
6.7197,62.1,1.0
6.5498,62.1,1.0
6.8748,62.1,1.0
6.6826,62.1,1.0
6.81,62.1,1.0
6.6034,62.1,1.0
7.0192,62.1,1.0
6.8177,62.1,1.0
6.843,62.1,1.0
6.9855,62.1,1.0
6.5409,62.1,1.0
6.7731,62.1,1.0
6.8021,62.1,1.0
6.6564,62.1,1.0
6.8528,62.1,1.0
6.7789,62.1,1.0
6.6139,62.1,1.0
7.1376,62.1,1.0
6.7533,62.1,1.0
6.8015,62.1,1.0
6.7701,62.1,1.0
6.5748,62.1,1.0
6.8808,62.1,1.0
6.8465,62.1,1.0
6.9373,62.1,1.0
6.9349,62.1,1.0
7.1663,62.1,1.0
6.7393,62.1,1.0
6.6391,62.1,1.0
6.7252,62.1,1.0
6.9828,62.1,1.0
6.7197,62.1,1.0
6.487,62.1,1.0
6.8994,62.1,1.0
6.953,62.1,1.0
6.6961,62.1,1.0
6.7135,62.1,1.0
