Loss,Mem,Throughput,lr
7.8525,40.861,90.9798,1.0
7.9514,40.861,90.3251,1.0
7.8891,40.861,89.8504,1.0
7.8563,40.861,95.0306,1.0
7.8569,40.861,90.8713,1.0
7.8529,40.861,90.1767,1.0
7.9253,40.861,68.713,1.0
7.8903,40.861,89.7948,1.0
7.9136,40.861,88.8968,1.0
7.8861,40.861,89.1168,1.0
7.8503,40.859,89.5539,1.0
7.9526,40.859,88.8674,1.0
7.9301,40.859,89.0227,1.0
7.8554,40.859,89.3087,1.0
7.944,40.859,88.846,1.0
7.8805,40.859,89.9349,1.0
7.8152,40.859,89.6321,1.0
7.8522,40.859,89.3463,1.0
7.8353,40.859,88.9849,1.0
7.8594,40.859,89.5133,1.0
7.8356,40.859,92.7242,1.0
7.8731,40.859,73.7483,1.0
7.8979,40.859,89.577,1.0
7.9401,40.859,89.2728,1.0
7.8442,40.859,89.5704,1.0
7.8312,40.859,90.3641,1.0
8.0236,40.859,91.0538,1.0
7.9537,40.859,90.6443,1.0
7.9452,40.859,89.9623,1.0
7.9139,40.859,88.8966,1.0
7.9254,40.859,90.5945,1.0
7.8702,40.859,89.5664,1.0
7.8002,40.859,89.353,1.0
7.8818,40.859,108.867,1.0
7.8686,40.859,117.9997,1.0
7.8687,40.859,118.1753,1.0
7.8033,40.859,118.4924,1.0
7.8852,40.859,93.4972,1.0
7.8645,40.859,118.3949,1.0
7.9098,40.859,118.5228,1.0
7.9458,40.859,118.7813,1.0
7.8599,40.859,119.0215,1.0
7.9194,40.859,118.6145,1.0
7.9199,40.859,119.0732,1.0
7.9438,40.859,119.7897,1.0
7.8422,40.859,99.6205,1.0
7.8399,40.859,92.1373,1.0
7.8727,40.859,91.3565,1.0
7.7988,40.859,92.1462,1.0
7.8932,40.859,90.9132,1.0
7.824,40.861,90.6536,1.0
7.9086,40.861,96.8827,1.0
7.8375,40.861,89.1921,1.0
7.9467,40.861,73.9424,1.0
7.7974,40.861,89.5814,1.0
7.8667,40.861,89.9351,1.0
7.9646,40.861,89.9875,1.0
7.853,40.861,90.2386,1.0
7.9677,40.861,91.3329,1.0
7.8394,40.861,90.7885,1.0
8.0068,40.859,90.1607,1.0
7.7578,40.859,89.4837,1.0
7.9004,40.859,89.5368,1.0
7.9254,40.859,89.3218,1.0
7.8559,40.859,95.0909,1.0
7.8753,40.859,119.678,1.0
7.9077,40.859,90.3514,1.0
7.8534,40.859,90.9042,1.0
7.8581,40.859,69.2739,1.0
7.9154,40.859,91.7176,1.0
7.9158,40.859,89.6013,1.0
7.8616,40.859,90.5914,1.0
7.8182,40.859,90.9365,1.0
7.8283,40.859,92.1694,1.0
7.9306,40.859,89.6667,1.0
7.8747,40.859,89.7137,1.0
7.9173,40.859,89.8219,1.0
7.8659,40.859,90.1783,1.0
7.9289,40.859,90.6731,1.0
7.9509,40.859,90.7345,1.0
7.9364,40.859,90.7073,1.0
7.8773,40.859,90.1233,1.0
7.944,40.859,96.9359,1.0
7.8495,40.859,89.7939,1.0
7.8765,40.859,74.5386,1.0
7.9363,40.859,90.7226,1.0
7.864,40.859,89.9607,1.0
7.904,40.859,92.7123,1.0
7.8658,40.859,90.6148,1.0
7.9365,40.859,90.2071,1.0
7.8599,40.859,90.2172,1.0
7.8464,40.859,89.6377,1.0
7.8755,40.859,90.0075,1.0
7.8591,40.859,90.1949,1.0
7.8676,40.859,91.1385,1.0
7.8832,40.859,90.5295,1.0
7.8371,40.859,90.1443,1.0
7.8896,40.859,89.9999,1.0
7.8699,40.859,89.8269,1.0
7.7854,40.859,89.2713,1.0
7.8525,40.861,69.7018,1.0
7.847,40.861,89.2218,1.0
7.8406,40.861,89.5565,1.0
7.9484,40.861,89.7419,1.0
7.9618,40.861,90.2448,1.0
7.9056,40.861,89.8444,1.0
7.847,40.861,90.4704,1.0
7.8927,40.861,90.1402,1.0
7.9376,40.861,97.4933,1.0
7.9409,40.861,92.7384,1.0
7.8197,40.859,90.5169,1.0
7.8626,40.859,89.8047,1.0
7.9225,40.859,93.0513,1.0
7.9249,40.859,89.1237,1.0
7.8578,40.859,89.3735,1.0
7.9062,40.859,73.7201,1.0
7.8283,40.859,92.2592,1.0
7.9196,40.859,90.3987,1.0
7.9198,40.859,90.9402,1.0
7.8487,40.859,106.5322,1.0
7.9258,40.859,97.9341,1.0
7.8652,40.859,90.483,1.0
7.9178,40.859,90.6702,1.0
7.9122,40.859,92.1332,1.0
7.9192,40.859,91.2897,1.0
7.8821,40.859,91.2968,1.0
7.8591,40.859,90.5448,1.0
7.8959,40.859,91.5473,1.0
7.8855,40.859,89.9934,1.0
7.9387,40.859,89.5278,1.0
7.8818,40.859,96.9195,1.0
7.8459,40.859,75.7983,1.0
7.8144,40.859,90.8431,1.0
7.9207,40.859,90.4256,1.0
7.7932,40.859,90.417,1.0
7.8013,40.859,89.6594,1.0
7.893,40.859,90.4669,1.0
7.8354,40.859,89.7836,1.0
7.8539,40.859,90.25,1.0
7.8527,40.859,90.6357,1.0
7.8516,40.859,89.1264,1.0
7.8667,40.859,89.5679,1.0
7.7996,40.859,89.1138,1.0
7.8732,40.859,94.0483,1.0
7.9046,40.859,89.8676,1.0
7.852,40.859,89.4946,1.0
7.9241,40.859,67.0844,1.0
7.8774,40.859,90.7862,1.0
7.8566,40.859,91.5841,1.0
7.8914,40.859,90.1393,1.0
7.8018,40.861,90.3247,1.0
7.8638,40.861,91.2578,1.0
7.8467,40.861,90.6923,1.0
7.8591,40.861,90.1575,1.0
7.8354,40.861,89.9888,1.0
7.8914,40.861,89.5078,1.0
7.8813,40.861,89.5222,1.0
7.8828,40.861,89.3067,1.0
7.9067,40.861,89.523,1.0
7.8537,40.861,90.0508,1.0
7.85,40.859,89.7453,1.0
7.8774,40.859,92.069,1.0
7.9427,40.859,74.7258,1.0
7.8639,40.859,88.9657,1.0
7.8293,40.859,89.2085,1.0
7.9268,40.859,89.9823,1.0
7.7582,40.859,89.6205,1.0
7.8286,40.859,89.2437,1.0
7.8457,40.859,89.3796,1.0
7.8378,40.859,88.9693,1.0
7.8276,40.859,89.3373,1.0
7.9022,40.859,88.409,1.0
7.8614,40.859,117.0441,1.0
7.8886,40.859,118.795,1.0
7.8919,40.859,120.5215,1.0
7.8488,40.859,117.3075,1.0
7.8733,40.859,118.1478,1.0
7.8943,40.859,118.3672,1.0
7.8156,40.859,93.1599,1.0
7.9158,40.859,118.1436,1.0
7.8394,40.859,118.4904,1.0
7.8533,40.859,118.7328,1.0
7.8186,40.859,118.4699,1.0
7.8634,40.859,128.1055,1.0
7.8301,40.859,118.8202,1.0
7.8779,40.859,119.026,1.0
7.956,40.859,119.3561,1.0
7.8109,40.859,119.0913,1.0
7.9141,40.859,119.2641,1.0
7.898,40.859,118.4311,1.0
7.7971,40.859,118.8236,1.0
7.8812,40.859,118.5688,1.0
7.8049,40.859,121.2853,1.0
7.8395,40.859,91.2651,1.0
7.8585,40.859,119.1201,1.0
7.86,40.859,129.1352,1.0
7.8919,40.859,118.9681,1.0
7.8785,40.859,118.7193,1.0
7.8408,40.859,118.4804,1.0
7.8363,40.859,118.4584,1.0
7.976,40.861,119.6263,1.0
7.8682,40.861,118.5233,1.0
7.9657,40.861,118.8307,1.0
7.9095,40.861,119.1764,1.0
7.7834,40.861,118.2951,1.0
7.8668,40.861,119.3687,1.0
7.8989,40.861,121.541,1.0
7.8918,40.861,119.6321,1.0
7.8234,40.861,102.1714,1.0
7.8378,40.861,72.0363,1.0
7.8672,40.859,89.9287,1.0
7.8595,40.859,89.4323,1.0
7.8434,40.859,89.4687,1.0
7.8595,40.859,89.2974,1.0
7.8794,40.859,89.1021,1.0
7.8027,40.859,88.7528,1.0
7.8523,40.859,89.0978,1.0
7.7911,40.859,89.6529,1.0
7.8051,40.859,89.2696,1.0
7.8265,40.859,89.5646,1.0
7.8008,40.859,88.9897,1.0
7.7871,40.859,89.7552,1.0
7.8142,40.859,94.8006,1.0
7.8626,40.859,90.3188,1.0
8.0646,40.859,90.1164,1.0
7.8764,40.859,75.464,1.0
7.7837,40.859,90.9318,1.0
7.8825,40.859,91.9391,1.0
7.8701,40.859,89.925,1.0
7.8053,40.859,90.4117,1.0
7.9189,40.859,90.2881,1.0
7.8632,40.859,89.7232,1.0
7.8962,40.859,89.4153,1.0
7.8301,40.859,89.8369,1.0
7.8893,40.859,91.2657,1.0
7.9376,40.859,95.354,1.0
7.8583,40.859,89.6397,1.0
7.954,40.859,89.901,1.0
7.8511,40.859,90.1252,1.0
7.8683,40.859,90.1649,1.0
7.8373,40.859,74.8891,1.0
7.8681,40.859,90.0151,1.0
8.0015,40.859,89.3421,1.0
7.8984,40.859,90.0725,1.0
7.9472,40.859,121.5849,1.0
7.9142,40.859,90.5664,1.0
7.8536,40.859,91.2677,1.0
7.8415,40.859,90.1993,1.0
7.7609,40.859,90.0171,1.0
7.8767,40.859,89.6692,1.0
7.8747,40.861,90.2407,1.0
7.7749,40.861,89.5414,1.0
7.8328,40.861,89.5748,1.0
7.834,40.861,95.58,1.0
7.9057,40.861,90.093,1.0
7.9651,40.861,90.22,1.0
7.881,40.861,74.7549,1.0
7.8164,40.861,91.7748,1.0
7.9126,40.861,93.1739,1.0
7.8669,40.861,90.1298,1.0
7.8549,40.859,89.6499,1.0
7.9373,40.859,91.9437,1.0
7.8452,40.859,91.0609,1.0
7.8095,40.859,90.5647,1.0
7.8579,40.859,89.3502,1.0
7.8739,40.859,89.4989,1.0
7.8179,40.859,89.4041,1.0
7.8625,40.859,89.73,1.0
7.9129,40.859,89.7967,1.0
7.88,40.859,90.5433,1.0
7.8921,40.859,93.6926,1.0
7.8599,40.859,76.0558,1.0
7.8643,40.859,90.3343,1.0
7.839,40.859,91.4202,1.0
7.893,40.859,91.7289,1.0
7.7992,40.859,90.8168,1.0
8.0089,40.859,92.2285,1.0
7.9477,40.859,91.6762,1.0
7.8488,40.859,91.065,1.0
7.7921,40.859,91.7449,1.0
7.8587,40.859,91.6075,1.0
7.8973,40.859,92.2546,1.0
7.8453,40.859,91.5849,1.0
7.8888,40.859,96.4951,1.0
7.8633,40.859,90.0692,1.0
7.8282,40.859,91.3118,1.0
7.8463,40.859,91.3476,1.0
7.8308,40.859,66.7271,1.0
7.8423,40.859,90.344,1.0
7.9248,40.859,90.8191,1.0
7.8886,40.859,89.2499,1.0
7.8387,40.859,89.8437,1.0
7.8544,40.859,89.8577,1.0
7.8703,40.859,90.0793,1.0
7.9283,40.859,89.5498,1.0
7.8411,40.859,89.9083,1.0
7.8487,40.859,89.7235,1.0
7.8223,40.859,89.624,1.0
7.837,40.859,89.6443,1.0
7.8465,40.859,90.0116,1.0
7.8445,40.861,89.8479,1.0
7.8371,40.861,93.0583,1.0
7.9387,40.861,89.7635,1.0
7.82,40.861,73.718,1.0
7.8978,40.861,91.1235,1.0
7.8228,40.861,90.5547,1.0
7.931,40.861,89.7549,1.0
7.9482,40.861,90.7191,1.0
7.8659,40.861,91.8212,1.0
7.8973,40.861,90.3978,1.0
7.8598,40.859,90.2871,1.0
7.8691,40.859,91.4263,1.0
7.8198,40.859,90.7483,1.0
7.9329,40.859,90.4349,1.0
7.8875,40.859,97.6229,1.0
7.9603,40.859,92.1201,1.0
7.8588,40.859,91.3512,1.0
7.8245,40.859,93.0178,1.0
7.7534,40.859,74.3251,1.0
7.8085,40.859,119.3119,1.0
7.8609,40.859,92.7231,1.0
7.9206,40.859,92.2128,1.0
7.8583,40.859,92.2527,1.0
7.9047,40.859,92.3334,1.0
7.824,40.859,92.0348,1.0
7.7769,40.859,90.43,1.0
7.8018,40.859,91.015,1.0
7.8793,40.859,91.6479,1.0
7.9308,40.859,90.3365,1.0
7.8749,40.859,90.4037,1.0
7.7935,40.859,90.4377,1.0
7.9917,40.859,91.7805,1.0
7.9051,40.859,94.1385,1.0
7.8746,40.859,90.1238,1.0
7.8691,40.859,73.9514,1.0
7.8374,40.859,87.5005,1.0
7.8962,40.859,118.4593,1.0
7.8597,40.859,118.5132,1.0
7.8146,40.859,118.6228,1.0
7.8397,40.859,117.9936,1.0
7.7903,40.859,118.4778,1.0
7.9049,40.859,118.5785,1.0
7.7715,40.859,118.1717,1.0
7.837,40.859,117.9411,1.0
7.8698,40.859,117.6621,1.0
7.871,40.859,118.1171,1.0
7.9111,40.859,117.7899,1.0
7.865,40.859,127.0573,1.0
7.9832,40.859,91.7166,1.0
7.7684,40.859,90.6359,1.0
7.833,40.861,66.542,1.0
7.8349,40.861,91.5952,1.0
7.8812,40.861,91.1275,1.0
7.8491,40.861,89.8948,1.0
7.8935,40.861,89.2533,1.0
7.889,40.861,89.3423,1.0
7.9048,40.861,89.5171,1.0
7.8735,40.861,89.4041,1.0
7.8119,40.861,89.4074,1.0
7.9363,40.861,89.5347,1.0
7.9121,40.859,90.0372,1.0
7.8428,40.859,89.5603,1.0
7.7797,40.859,96.7961,1.0
7.84,40.859,90.3339,1.0
7.9362,40.859,89.7403,1.0
7.9208,40.859,73.5767,1.0
7.8868,40.859,90.8018,1.0
7.972,40.859,90.336,1.0
7.8374,40.859,90.7885,1.0
7.8544,40.859,91.2659,1.0
7.8095,40.859,89.9908,1.0
7.8915,40.859,90.6685,1.0
7.886,40.859,89.6628,1.0
7.8656,40.859,89.7639,1.0
7.9216,40.859,89.8416,1.0
7.8588,40.859,91.8466,1.0
7.8762,40.859,90.8324,1.0
7.7635,40.859,91.5048,1.0
7.8274,40.859,90.8461,1.0
7.9379,40.859,90.0379,1.0
7.8565,40.859,92.9881,1.0
7.8277,40.859,73.3468,1.0
7.9043,40.859,91.8642,1.0
7.8131,40.859,91.1378,1.0
7.8867,40.859,90.8149,1.0
7.8855,40.859,91.4346,1.0
7.8934,40.859,120.0048,1.0
7.8396,40.859,90.6291,1.0
7.8231,40.859,91.4446,1.0
7.9055,40.859,90.9951,1.0
7.8116,40.859,90.5139,1.0
7.8888,40.859,91.5071,1.0
7.8672,40.859,90.9159,1.0
7.8527,40.859,94.7524,1.0
7.7874,40.859,91.1798,1.0
7.8049,40.859,90.4672,1.0
7.8686,40.859,73.5551,1.0
7.8308,40.859,89.7372,1.0
7.8468,40.859,90.796,1.0
7.8258,40.859,92.0775,1.0
7.8683,40.861,90.2934,1.0
7.8348,40.861,91.2671,1.0
7.9275,40.861,91.1808,1.0
7.8051,40.861,91.2351,1.0
7.8642,40.861,91.9236,1.0
7.8003,40.861,91.2338,1.0
7.9328,40.861,91.6836,1.0
7.7748,40.861,90.7107,1.0
7.8937,40.861,91.8221,1.0
7.9287,40.861,91.5847,1.0
7.9731,40.859,91.6372,1.0
7.8061,40.859,92.8595,1.0
7.8692,40.859,87.8167,1.0
7.8776,40.859,90.9668,1.0
7.8487,40.859,90.919,1.0
7.8454,40.859,91.3522,1.0
7.8738,40.859,89.9863,1.0
7.8744,40.859,89.6593,1.0
7.8415,40.859,89.7177,1.0
7.8368,40.859,89.5648,1.0
7.8315,40.859,89.2806,1.0
7.8958,40.859,91.5504,1.0
7.8518,40.859,93.5023,1.0
7.8088,40.859,95.5519,1.0
7.9794,40.859,100.0041,1.0
7.8885,40.859,94.7331,1.0
7.8863,40.859,95.5265,1.0
7.8,40.859,93.4893,1.0
7.824,40.859,71.5707,1.0
7.9203,40.859,96.2459,1.0
7.8672,40.859,95.0441,1.0
7.7824,40.859,97.2099,1.0
7.9147,40.859,95.4104,1.0
7.8872,40.859,93.7196,1.0
7.8641,40.859,91.5274,1.0
7.9007,40.859,93.9813,1.0
7.9073,40.859,95.8664,1.0
7.7949,40.859,93.8016,1.0
7.8904,40.859,94.7545,1.0
7.8891,40.859,95.3908,1.0
7.8725,40.859,91.7102,1.0
7.8842,40.859,94.8266,1.0
7.9049,40.859,88.1033,1.0
7.8697,40.859,72.2213,1.0
7.856,40.859,90.1512,1.0
7.8606,40.859,89.1489,1.0
7.8934,40.859,89.8316,1.0
7.8386,40.859,89.2727,1.0
7.8846,40.859,89.6046,1.0
7.8079,40.859,89.5469,1.0
7.8938,40.861,89.4444,1.0
7.7832,40.861,89.5355,1.0
7.8128,40.861,89.2854,1.0
7.876,40.861,89.5394,1.0
7.8839,40.861,93.3869,1.0
7.854,40.861,90.069,1.0
7.8725,40.861,91.7282,1.0
7.7857,40.861,91.2925,1.0
7.8081,40.861,90.0219,1.0
7.7829,40.861,75.6736,1.0
7.7062,40.859,91.7967,1.0
7.9273,40.859,91.1181,1.0
7.851,40.859,90.6964,1.0
7.8751,40.859,91.8753,1.0
7.8448,40.859,90.3465,1.0
7.8149,40.859,90.0933,1.0
7.8332,40.859,89.3905,1.0
7.8415,40.859,89.9133,1.0
7.8902,40.859,89.782,1.0
7.8523,40.859,89.5861,1.0
7.8334,40.859,89.9654,1.0
7.7653,40.859,90.1851,1.0
7.8682,40.859,92.8169,1.0
7.8972,40.859,89.2788,1.0
7.8863,40.859,89.8389,1.0
7.8718,40.859,74.2874,1.0
7.8385,40.859,89.7312,1.0
7.793,40.859,96.5275,1.0
7.7951,40.859,121.1339,1.0
7.7657,40.859,118.2564,1.0
7.8679,40.859,118.721,1.0
7.8464,40.859,118.219,1.0
7.8622,40.859,118.1079,1.0
7.8548,40.859,117.8633,1.0
7.8281,40.859,117.7192,1.0
7.8843,40.859,117.8906,1.0
7.9114,40.859,118.4022,1.0
7.8726,40.859,116.739,1.0
7.9516,40.859,117.5058,1.0
7.8671,40.859,110.0362,1.0
7.8732,40.859,70.173,1.0
7.8753,40.859,90.1719,1.0
7.7429,40.859,98.6541,1.0
7.8061,40.859,106.8234,1.0
7.8423,40.859,90.988,1.0
7.8449,40.859,90.778,1.0
7.8252,40.859,91.7323,1.0
7.8286,40.859,90.4303,1.0
7.7811,40.859,91.0305,1.0
7.9034,40.859,91.972,1.0
7.7475,40.861,90.3618,1.0
7.8634,40.861,90.4517,1.0
7.8716,40.861,91.0688,1.0
7.9107,40.861,95.3454,1.0
7.7541,40.861,91.7083,1.0
7.8437,40.861,91.0528,1.0
7.898,40.861,76.0585,1.0
7.8855,40.861,90.427,1.0
7.8926,40.861,90.8181,1.0
7.8728,40.861,91.8146,1.0
7.851,40.859,90.1096,1.0
7.8584,40.859,90.8861,1.0
7.8675,40.859,91.9332,1.0
7.8908,40.859,90.9708,1.0
7.8339,40.859,91.5366,1.0
7.8361,40.859,90.1367,1.0
7.8037,40.859,90.4675,1.0
7.9022,40.859,91.5202,1.0
7.8467,40.859,90.7386,1.0
7.8359,40.859,89.8521,1.0
7.9947,40.859,93.8774,1.0
7.8947,40.859,73.7266,1.0
7.7622,40.859,90.5399,1.0
7.869,40.859,91.6869,1.0
7.8044,40.859,90.5979,1.0
7.8777,40.859,89.4523,1.0
7.847,40.859,90.105,1.0
7.8959,40.859,90.9715,1.0
7.8187,40.859,91.015,1.0
7.8011,40.859,90.2543,1.0
7.899,40.859,89.7912,1.0
7.972,40.859,89.6104,1.0
7.9417,40.859,89.4882,1.0
7.9365,40.859,93.1577,1.0
7.7985,40.859,89.0416,1.0
7.8344,40.859,88.7209,1.0
7.8562,40.859,88.6492,1.0
7.8579,40.859,76.4283,1.0
7.8749,40.859,89.4651,1.0
7.7905,40.859,89.1744,1.0
7.9026,40.859,88.8789,1.0
7.7811,40.859,89.3259,1.0
7.8358,40.859,89.024,1.0
7.8505,40.859,89.2078,1.0
7.9022,40.859,89.4084,1.0
7.8849,40.859,89.6732,1.0
7.852,40.859,89.939,1.0
7.8028,40.859,89.7715,1.0
7.8536,40.859,89.7503,1.0
7.7817,40.859,89.629,1.0
7.9176,40.861,89.6523,1.0
7.8548,40.861,94.5582,1.0
7.9851,40.861,89.0039,1.0
7.8019,40.861,87.8895,1.0
7.8432,40.861,90.4798,1.0
7.8622,40.861,89.6749,1.0
7.8439,40.861,89.4904,1.0
7.8227,40.861,89.6451,1.0
7.8778,40.861,89.3225,1.0
7.8946,40.861,90.1158,1.0
7.8214,40.859,89.8397,1.0
7.8216,40.859,89.7397,1.0
7.857,40.859,90.6115,1.0
7.8735,40.859,91.34,1.0
7.8357,40.859,94.1267,1.0
7.8575,40.859,90.2614,1.0
7.8288,40.859,89.2835,1.0
7.7974,40.859,89.4767,1.0
7.8999,40.859,70.7548,1.0
7.8279,40.859,91.02,1.0
7.832,40.859,90.1659,1.0
7.8799,40.859,90.2518,1.0
7.8938,40.859,89.854,1.0
7.8708,40.859,89.4283,1.0
7.8633,40.859,89.3217,1.0
7.7562,40.859,88.9919,1.0
7.9206,40.859,90.0453,1.0
7.8512,40.859,90.8342,1.0
7.7566,40.859,91.3063,1.0
7.9053,40.859,90.2682,1.0
7.8053,40.859,89.4501,1.0
7.8736,40.859,89.3714,1.0
7.8161,40.859,94.2252,1.0
7.7941,40.859,89.7457,1.0
7.9236,40.859,74.1268,1.0
7.8695,40.859,89.3418,1.0
7.8515,40.859,116.6528,1.0
7.8172,40.859,89.9455,1.0
7.8765,40.859,89.3587,1.0
7.923,40.859,89.2039,1.0
7.8441,40.859,88.8846,1.0
7.7391,40.859,89.5422,1.0
7.8728,40.859,88.9151,1.0
7.8585,40.859,89.3036,1.0
7.8144,40.859,89.9547,1.0
7.8317,40.859,89.6186,1.0
7.8544,40.859,89.1349,1.0
7.818,40.859,89.2342,1.0
7.8444,40.859,89.6611,1.0
7.8071,40.859,89.927,1.0
7.8597,40.861,73.1931,1.0
7.8405,40.861,89.9471,1.0
7.8239,40.861,90.8766,1.0
7.8579,40.861,92.4932,1.0
7.8626,40.861,90.1258,1.0
7.8726,40.861,90.107,1.0
7.9165,40.861,89.4788,1.0
7.7717,40.861,89.584,1.0
7.822,40.861,90.4919,1.0
7.8456,40.861,92.0799,1.0
7.8733,40.859,90.9054,1.0
7.8824,40.859,91.205,1.0
7.8021,40.859,95.703,1.0
7.7922,40.859,93.1271,1.0
7.9147,40.859,90.6911,1.0
7.8974,40.859,75.1192,1.0
7.9303,40.859,104.3558,1.0
7.9166,40.859,118.8854,1.0
7.7872,40.859,118.4997,1.0
7.7654,40.859,118.4708,1.0
7.7722,40.859,118.5856,1.0
7.8427,40.859,118.3153,1.0
7.8055,40.859,118.3689,1.0
7.8695,40.859,118.4148,1.0
7.8919,40.859,118.6154,1.0
7.8408,40.859,117.797,1.0
7.8661,40.859,118.0187,1.0
7.8006,40.859,117.8631,1.0
7.8241,40.859,110.112,1.0
7.8258,40.859,90.3602,1.0
7.78,40.859,92.4349,1.0
7.7639,40.859,72.2405,1.0
7.9191,40.859,90.0541,1.0
7.8747,40.859,91.4571,1.0
7.8321,40.859,91.0847,1.0
7.7801,40.859,90.115,1.0
7.8369,40.859,89.8947,1.0
7.9163,40.859,90.3728,1.0
7.801,40.859,90.7499,1.0
7.8309,40.859,90.7629,1.0
7.8446,40.859,90.3846,1.0
7.8292,40.859,91.631,1.0
7.8822,40.859,91.0657,1.0
7.9225,40.859,93.6028,1.0
7.8876,40.859,90.5962,1.0
7.6991,40.859,91.5818,1.0
7.7877,40.859,75.8456,1.0
7.8544,40.859,91.0311,1.0
7.8254,40.859,91.0377,1.0
7.8664,40.859,92.201,1.0
7.8359,40.861,90.6343,1.0
7.8714,40.861,91.2121,1.0
7.8276,40.861,91.5178,1.0
7.876,40.861,90.9557,1.0
7.8066,40.861,92.2634,1.0
7.818,40.861,90.9295,1.0
7.8768,40.861,96.5138,1.0
7.8466,40.861,94.5088,1.0
7.842,40.861,96.2121,1.0
7.8096,40.861,96.0321,1.0
7.8469,40.859,96.1665,1.0
7.8446,40.859,97.6703,1.0
7.8328,40.859,68.3056,1.0
7.8385,40.859,94.5853,1.0
7.8375,40.859,95.6265,1.0
7.8713,40.859,94.4518,1.0
7.7916,40.859,95.6365,1.0
7.9797,40.859,94.1486,1.0
7.8074,40.859,91.8992,1.0
7.8496,40.859,94.3826,1.0
7.8334,40.859,96.0913,1.0
7.8116,40.859,96.1108,1.0
7.7729,40.859,117.129,1.0
7.9013,40.859,107.8789,1.0
7.8819,40.859,96.4347,1.0
7.7575,40.859,91.5833,1.0
7.86,40.859,89.9213,1.0
7.8301,40.859,91.0463,1.0
7.8664,40.859,76.7258,1.0
7.8706,40.859,90.9383,1.0
7.8347,40.859,91.7287,1.0
7.9156,40.859,90.895,1.0
7.8919,40.859,90.7329,1.0
7.7893,40.859,90.8061,1.0
7.9154,40.859,89.3402,1.0
7.7596,40.859,89.0553,1.0
7.8373,40.859,89.4501,1.0
7.847,40.859,89.2837,1.0
7.794,40.859,89.3368,1.0
7.8531,40.859,89.4595,1.0
7.8406,40.859,91.1238,1.0
7.759,40.859,94.5109,1.0
7.8467,40.859,89.3666,1.0
7.8248,40.859,75.34,1.0
7.7784,40.859,91.1907,1.0
7.9018,40.859,102.5431,1.0
7.7929,40.859,90.2297,1.0
7.8846,40.859,91.3786,1.0
7.888,40.859,90.9646,1.0
7.8924,40.859,89.5452,1.0
7.8099,40.861,90.1953,1.0
7.9256,40.861,91.4036,1.0
7.8196,40.861,90.2215,1.0
7.8272,40.861,90.654,1.0
7.8983,40.861,94.4454,1.0
7.843,40.861,90.1618,1.0
7.8843,40.861,91.5041,1.0
7.8184,40.861,91.01,1.0
7.812,40.861,90.3114,1.0
7.83,40.861,74.9781,1.0
7.8918,40.859,90.0439,1.0
7.8928,40.859,91.9553,1.0
7.8162,40.859,92.7758,1.0
7.7819,40.859,92.4402,1.0
7.7889,40.859,90.9683,1.0
7.848,40.859,91.1856,1.0
7.8611,40.859,89.9872,1.0
7.7784,40.859,90.4381,1.0
7.8482,40.859,90.6645,1.0
7.8547,40.859,89.7417,1.0
7.745,40.859,89.8935,1.0
7.9638,40.859,90.9525,1.0
7.7698,40.859,96.2062,1.0
7.8639,40.859,90.102,1.0
7.8368,40.859,90.4453,1.0
7.9117,40.859,69.6731,1.0
7.8573,40.859,90.9856,1.0
7.8776,40.859,91.7419,1.0
7.7645,40.859,121.0089,1.0
7.8228,40.859,90.2388,1.0
7.8792,40.859,90.2836,1.0
7.9292,40.859,89.731,1.0
7.7646,40.859,89.7803,1.0
7.8069,40.859,90.1273,1.0
7.8409,40.859,91.9454,1.0
7.7941,40.859,95.0218,1.0
7.9049,40.859,89.9944,1.0
7.8148,40.859,90.0156,1.0
7.7928,40.859,90.0067,1.0
7.7846,40.859,90.6904,1.0
7.8064,40.859,73.9958,1.0
7.9118,40.859,89.9772,1.0
7.8456,40.859,89.146,1.0
7.8582,40.859,89.9645,1.0
7.8888,40.859,90.2259,1.0
7.8249,40.859,89.74,1.0
7.8735,40.859,89.6268,1.0
7.8202,40.859,90.8904,1.0
7.8075,40.859,91.7881,1.0
7.8236,40.859,89.8654,1.0
7.8381,40.861,90.0693,1.0
7.7775,40.861,90.6398,1.0
7.8236,40.861,91.0046,1.0
7.853,40.861,91.7337,1.0
7.8662,40.861,91.0536,1.0
7.8011,40.861,90.0924,1.0
7.8242,40.861,73.7703,1.0
7.8218,40.861,89.6955,1.0
7.8741,40.861,89.3448,1.0
7.8984,40.861,118.8226,1.0
7.8208,40.859,119.057,1.0
7.8436,40.859,118.6656,1.0
7.8669,40.859,118.3934,1.0
7.8447,40.859,119.0258,1.0
7.819,40.859,118.7085,1.0
7.7881,40.859,118.6763,1.0
7.7646,40.859,118.5781,1.0
7.8458,40.859,118.9539,1.0
7.8571,40.859,117.9569,1.0
7.9527,40.859,117.7871,1.0
7.7949,40.859,128.1297,1.0
7.7907,40.859,76.7281,1.0
7.7784,40.859,91.6249,1.0
7.8372,40.859,91.1268,1.0
7.7952,40.859,92.154,1.0
7.7946,40.859,92.0461,1.0
7.8415,40.859,91.6222,1.0
7.8801,40.859,92.5342,1.0
7.8931,40.859,92.1408,1.0
7.8335,40.859,91.1564,1.0
7.8301,40.859,91.951,1.0
7.7394,40.859,91.9388,1.0
7.7642,40.859,93.0732,1.0
7.7717,40.859,98.0901,1.0
