Loss,Mem,Throughput,lr,0,1,2,3
7.7409,43.602,29029.4432,1.0,,,,
7.723,43.602,27625.8441,1.0,,,,
7.5958,43.61,30072.1078,1.0,,,,
7.7295,43.61,26568.9908,1.0,,,,
7.7047,43.61,28711.0408,1.0,,,,
7.667,43.61,20969.8164,1.0,,,,
7.7326,43.61,27568.8837,1.0,,,,
7.684,43.61,24958.1808,1.0,,,,
7.791,43.61,27429.1886,1.0,,,,
7.6919,43.61,30694.2727,1.0,,,,
7.6908,43.61,20822.8009,1.0,,,,
7.675,43.61,29140.5895,1.0,,,,
7.7785,43.599,27170.3889,1.0,,,,
7.7197,43.599,27655.7489,1.0,,,,
7.6551,43.599,27811.8475,1.0,,,,
7.5975,43.599,21320.3116,1.0,,,,
7.6413,43.599,28316.5383,1.0,,,,
7.6162,43.599,25919.7904,1.0,,,,
7.7514,43.599,25131.2882,1.0,,,,
7.6495,43.599,26093.1492,1.0,,,,
7.6593,43.599,21825.4642,1.0,,,,
7.649,43.599,24553.0488,1.0,,,,
7.6454,43.601,25441.1345,1.0,,,,
7.6625,43.601,29836.8734,1.0,,,,
7.7037,43.601,34324.4607,1.0,,,,
7.7751,43.601,32093.1333,1.0,,,,
7.7504,43.601,27840.7563,1.0,,,,
7.6325,43.601,26885.5584,1.0,,,,
7.6897,43.601,26709.4479,1.0,,,,
7.6182,43.601,28172.7348,1.0,,,,
7.7065,43.601,27087.072,1.0,,,,
7.6896,43.601,26668.8514,1.0,,,,
7.6589,43.597,29945.5764,1.0,,,,
7.7134,43.597,28996.1204,1.0,,,,
7.6608,43.597,25159.1584,1.0,,,,
7.6507,43.597,28276.7121,1.0,,,,
7.6643,43.597,22510.7278,1.0,,,,
7.6081,43.597,27855.1042,1.0,,,,
7.6468,43.597,29092.3738,1.0,,,,
7.6703,43.597,26556.2119,1.0,,,,
7.6383,43.597,28679.3096,1.0,,,,
7.6863,43.597,26052.2121,1.0,,,,
7.6342,43.6,28651.3196,1.0,,,,
7.7542,43.6,31401.0588,1.0,,,,
7.7755,43.6,25328.6417,1.0,,,,
7.6551,43.6,34252.1478,1.0,,,,
7.7563,43.6,24341.1284,1.0,,,,
7.6702,43.6,30777.2119,1.0,,,,
7.6454,43.6,28850.1243,1.0,,,,
7.651,43.6,27839.5101,1.0,,,,
7.7271,43.6,28015.4557,1.0,,,,
7.6917,43.6,20299.8167,1.0,,,,
7.6602,43.611,23309.1513,1.0,,,,
7.7876,43.611,27790.0172,1.0,,,,
7.5771,43.611,32007.1843,1.0,,,,
7.573,43.611,25703.5266,1.0,,,,
7.6364,43.611,23932.9279,1.0,,,,
7.692,43.611,30486.6777,1.0,,,,
7.6744,43.611,27242.445,1.0,,,,
7.6646,43.611,27750.2078,1.0,,,,
7.6949,43.611,25968.6782,1.0,,,,
7.6796,43.611,22535.8761,1.0,,,,
7.7153,43.599,26016.5153,1.0,,,,
7.6767,43.599,29055.5534,1.0,,,,
7.6631,43.599,26764.1464,1.0,,,,
7.6198,43.599,23878.0765,1.0,,,,
7.7347,43.599,26934.4157,1.0,,,,
7.6431,43.599,17320.2873,1.0,,,,
7.6491,43.599,29870.0038,1.0,,,,
7.673,43.599,23394.198,1.0,,,,
7.6112,43.599,29403.9529,1.0,,,,
7.6045,43.599,27522.6045,1.0,,,,
7.5759,43.598,25045.5662,1.0,,,,
7.6853,43.598,29488.7433,1.0,,,,
7.6408,43.598,30986.4914,1.0,,,,
7.6545,43.598,29395.4675,1.0,,,,
7.7259,43.598,28455.2411,1.0,,,,
7.6072,43.598,28979.4949,1.0,,,,
7.5891,43.598,26509.9759,1.0,,,,
7.5962,43.598,27931.7448,1.0,,,,
7.6251,43.598,26923.3418,1.0,,,,
7.7722,43.598,28011.5648,1.0,,,,
7.7222,43.601,34641.4764,1.0,,,,
7.691,43.601,21648.0708,1.0,,,,
7.6085,43.601,29844.2158,1.0,,,,
7.5828,43.601,26483.0159,1.0,,,,
7.5522,43.601,26188.8137,1.0,,,,
7.5821,43.601,29769.5196,1.0,,,,
7.6349,43.601,24332.6046,1.0,,,,
7.5615,43.601,25887.5983,1.0,,,,
7.6746,43.601,28716.8211,1.0,,,,
7.6432,43.601,25789.9675,1.0,,,,
7.7041,43.601,27644.47,1.0,,,,
7.6758,43.601,26534.0691,1.0,,,,
7.6742,43.601,28048.4104,1.0,,,,
7.676,43.601,26417.851,1.0,,,,
7.7758,43.601,25715.6968,1.0,,,,
7.6356,43.601,29194.2359,1.0,,,,
7.7121,43.601,24781.85,1.0,,,,
7.6839,43.601,28565.1267,1.0,,,,
7.8181,43.601,20496.4838,1.0,,,,
7.72,43.601,23572.461,1.0,,,,
7.6387,43.608,30305.9284,1.0,,,,
7.6817,43.608,28542.1487,1.0,,,,
7.7283,43.608,26223.1547,1.0,,,,
7.6457,43.608,24841.2986,1.0,,,,
7.6473,43.608,28255.4759,1.0,,,,
7.658,43.608,28395.1832,1.0,,,,
7.6601,43.608,25406.546,1.0,,,,
7.661,43.608,25945.6281,1.0,,,,
7.6706,43.608,28381.5834,1.0,,,,
7.6837,43.608,24177.857,1.0,,,,
7.7124,43.602,24241.1153,1.0,,,,
7.6527,43.602,24926.5189,1.0,,,,
7.6639,43.602,24812.6704,1.0,,,,
7.6571,43.602,28113.3023,1.0,,,,
7.6769,43.602,28189.7361,1.0,,,,
7.6936,43.602,28847.9379,1.0,,,,
7.6057,43.602,26758.2108,1.0,,,,
7.7023,43.602,23348.0531,1.0,,,,
7.6286,43.602,28965.0746,1.0,,,,
7.6234,43.602,27186.1931,1.0,,,,
7.654,43.601,29998.7424,1.0,,,,
7.5846,43.601,29572.1819,1.0,,,,
7.7146,43.601,30799.5483,1.0,,,,
7.636,43.601,29024.4863,1.0,,,,
7.616,43.601,27172.8614,1.0,,,,
7.5148,43.601,32821.7749,1.0,,,,
7.6453,43.601,30009.4976,1.0,,,,
7.5787,43.601,30385.3656,1.0,,,,
7.5911,43.601,22156.1663,1.0,,,,
7.7409,43.601,26908.4418,1.0,,,,
7.6714,43.603,28402.9544,1.0,,,,
7.6372,43.603,25964.5895,1.0,,,,
7.6059,43.603,27469.411,1.0,,,,
7.6506,43.603,24775.492,1.0,,,,
7.6268,43.603,29663.9554,1.0,,,,
7.6419,43.603,27951.7454,1.0,,,,
7.7425,43.603,24151.2334,1.0,,,,
7.685,43.603,27282.4112,1.0,,,,
7.7667,43.603,27519.0885,1.0,,,,
7.7588,43.603,24871.4609,1.0,,,,
7.5707,43.6,25396.5983,1.0,,,,
7.6756,43.6,29870.9971,1.0,,,,
7.6894,43.6,28391.1582,1.0,,,,
7.5166,43.6,25607.4574,1.0,,,,
7.6167,43.6,24033.8689,1.0,,,,
7.6058,43.6,29342.0485,1.0,,,,
7.6953,43.6,24798.7797,1.0,,,,
7.8013,43.6,27559.0637,1.0,,,,
7.6121,43.6,28961.7558,1.0,,,,
7.589,43.6,28394.1542,1.0,,,,
7.6665,43.608,25340.0941,1.0,,,,
7.6382,43.608,26524.9559,1.0,,,,
7.7771,43.608,28862.724,1.0,,,,
7.6591,43.608,30415.3748,1.0,,,,
7.5927,43.608,30979.7119,1.0,,,,
7.6823,43.608,29999.5955,1.0,,,,
7.6313,43.608,24870.7287,1.0,,,,
7.6378,43.608,32984.1774,1.0,,,,
7.6481,43.608,26965.8743,1.0,,,,
7.8065,43.608,16338.6745,1.0,,,,
7.7047,43.599,26925.3381,1.0,,,,
7.5981,43.599,27545.1293,1.0,,,,
7.6246,43.599,26997.5449,1.0,,,,
7.7524,43.599,24849.7864,1.0,,,,
7.6314,43.599,29022.7684,1.0,,,,
7.7098,43.599,27308.7325,1.0,,,,
7.6529,43.599,25419.0486,1.0,,,,
7.6088,43.599,32540.5672,1.0,,,,
7.6388,43.599,26180.6778,1.0,,,,
7.7515,43.599,23808.7223,1.0,,,,
7.6532,43.597,27937.1381,1.0,,,,
7.6885,43.597,24931.9529,1.0,,,,
7.6893,43.597,27984.7473,1.0,,,,
7.7475,43.597,23567.925,1.0,,,,
7.7035,43.597,23405.713,1.0,,,,
7.7,43.597,23753.3858,1.0,,,,
7.6844,43.597,25578.4356,1.0,,,,
7.644,43.597,23487.6024,1.0,,,,
7.7016,43.597,26701.8142,1.0,,,,
7.7256,43.597,25950.9753,1.0,,,,
7.6971,43.603,23345.4256,1.0,,,,
7.6347,43.603,27153.5614,1.0,,,,
7.6914,43.603,29365.8664,1.0,,,,
7.6024,43.603,25481.6756,1.0,,,,
7.7866,43.603,22550.9672,1.0,,,,
7.694,43.603,28801.6478,1.0,,,,
7.5616,43.603,27997.0851,1.0,,,,
7.6361,43.603,25219.2678,1.0,,,,
7.6307,43.603,21258.1594,1.0,,,,
7.6342,43.603,27011.777,1.0,,,,
7.7417,43.6,22376.3622,1.0,,,,
7.6251,43.6,31138.0272,1.0,,,,
7.6476,43.6,29815.9925,1.0,,,,
7.6622,43.6,27388.7827,1.0,,,,
7.6614,43.6,27533.8699,1.0,,,,
7.5647,43.6,20058.2519,1.0,,,,
7.6204,43.6,32451.6502,1.0,,,,
7.6315,43.6,27975.2104,1.0,,,,
7.647,43.6,28327.4013,1.0,,,,
7.6411,43.6,30077.8166,1.0,,,,
7.6819,43.608,26655.6712,1.0,,,,
7.6597,43.608,27903.5914,1.0,,,,
7.6177,43.608,25094.2871,1.0,,,,
7.719,43.608,25131.3222,1.0,,,,
7.6774,43.608,30510.5075,1.0,,,,
7.7167,43.608,25616.853,1.0,,,,
7.6358,43.608,17979.6547,1.0,,,,
7.747,43.608,24168.7563,1.0,,,,
7.7076,43.608,31946.3843,1.0,,,,
7.6353,43.608,32318.3705,1.0,,,,
7.5776,43.601,25786.4765,1.0,,,,
7.581,43.601,29236.5786,1.0,,,,
7.6772,43.601,33552.6407,1.0,,,,
7.7295,43.601,30770.8043,1.0,,,,
7.6532,43.601,28367.9195,1.0,,,,
7.7579,43.601,25122.1883,1.0,,,,
7.6668,43.601,27873.4642,1.0,,,,
7.6186,43.601,27672.9203,1.0,,,,
7.6472,43.601,22344.9351,1.0,,,,
7.6553,43.601,33450.1869,1.0,,,,
7.6685,43.603,28576.1918,1.0,,,,
7.5968,43.603,21855.2608,1.0,,,,
7.6506,43.603,22970.2398,1.0,,,,
7.7314,43.603,24421.663,1.0,,,,
7.595,43.603,27102.356,1.0,,,,
7.6599,43.603,25848.1479,1.0,,,,
7.6925,43.603,28698.7418,1.0,,,,
7.6554,43.603,32293.0111,1.0,,,,
7.6319,43.603,24793.1661,1.0,,,,
7.6671,43.603,29371.5766,1.0,,,,
7.6682,43.603,30900.8493,1.0,,,,
7.6176,43.603,29207.9159,1.0,,,,
7.5733,43.603,31233.5412,1.0,,,,
7.6447,43.603,26532.004,1.0,,,,
7.613,43.603,33202.0428,1.0,,,,
7.7054,43.603,33766.7391,1.0,,,,
7.7013,43.603,30063.0554,1.0,,,,
7.6401,43.603,26022.2472,1.0,,,,
7.5506,43.603,24816.2188,1.0,,,,
7.6341,43.603,24962.4822,1.0,,,,
7.6837,43.601,30167.0725,1.0,,,,
7.6201,43.601,26221.0228,1.0,,,,
7.5982,43.601,28041.4057,1.0,,,,
7.7503,43.601,27247.3613,1.0,,,,
7.6173,43.601,21668.2952,1.0,,,,
7.6906,43.601,27694.8189,1.0,,,,
7.731,43.601,28500.7601,1.0,,,,
7.6355,43.601,28866.7459,1.0,,,,
7.6556,43.601,34197.7823,1.0,,,,
7.725,43.601,28886.855,1.0,,,,
7.7307,43.608,24998.9807,1.0,,,,
7.6594,43.608,27397.6981,1.0,,,,
7.6554,43.608,26512.8154,1.0,,,,
7.7419,43.608,22374.2935,1.0,,,,
7.6804,43.608,28221.9979,1.0,,,,
7.6187,43.608,31390.2585,1.0,,,,
7.7293,43.608,28619.7809,1.0,,,,
7.6549,43.608,27384.5259,1.0,,,,
7.6793,43.608,27725.48,1.0,,,,
7.673,43.608,22496.1221,1.0,,,,
7.5951,43.603,31640.7954,1.0,,,,
7.6803,43.603,34040.0771,1.0,,,,
7.6678,43.603,26421.8452,1.0,,,,
7.6635,43.603,21719.356,1.0,,,,
7.7389,43.603,28534.5333,1.0,,,,
7.6658,43.603,27085.999,1.0,,,,
7.5982,43.603,31352.7226,1.0,,,,
7.6734,43.603,27223.0516,1.0,,,,
7.589,43.603,22416.7454,1.0,,,,
7.6329,43.603,29306.6336,1.0,,,,
7.671,43.599,30763.1495,1.0,,,,
7.7029,43.599,30828.32,1.0,,,,
7.7,43.599,27768.3481,1.0,,,,
7.6341,43.599,32221.6919,1.0,,,,
7.6635,43.599,32708.9915,1.0,,,,
7.692,43.599,29908.4719,1.0,,,,
7.603,43.599,27794.4609,1.0,,,,
7.642,43.599,22970.4047,1.0,,,,
7.7086,43.599,29608.9327,1.0,,,,
7.7846,43.599,25558.1629,1.0,,,,
7.6871,43.599,26772.9338,1.0,,,,
7.7221,43.599,28414.6769,1.0,,,,
7.5063,43.599,25500.2621,1.0,,,,
7.6404,43.599,25621.433,1.0,,,,
7.6587,43.599,23574.8703,1.0,,,,
7.6501,43.599,33718.2866,1.0,,,,
7.5803,43.599,32328.1979,1.0,,,,
7.734,43.599,28647.4439,1.0,,,,
7.6713,43.599,30752.8277,1.0,,,,
7.5941,43.599,36253.6058,1.0,,,,
7.6364,43.6,26102.5747,1.0,,,,
7.5583,43.6,29426.1732,1.0,,,,
7.6459,43.6,27222.9973,1.0,,,,
7.5779,43.6,28785.6963,1.0,,,,
7.6422,43.6,28890.1595,1.0,,,,
7.6326,43.6,26633.0488,1.0,,,,
7.681,43.6,30850.9147,1.0,,,,
7.6213,43.6,29209.0863,1.0,,,,
7.61,43.6,27111.5298,1.0,,,,
7.6461,43.6,29277.7859,1.0,,,,
7.6992,43.609,22705.864,1.0,,,,
7.6772,43.609,28021.8375,1.0,,,,
7.6763,43.609,31807.7247,1.0,,,,
7.6305,43.609,28287.6206,1.0,,,,
7.5752,43.609,29127.5308,1.0,,,,
7.7347,43.609,31946.0401,1.0,,,,
7.705,43.609,23759.0075,1.0,,,,
7.7447,43.609,22554.2556,1.0,,,,
7.6676,43.609,22938.7007,1.0,,,,
7.6089,43.609,26208.8723,1.0,,,,
7.6742,43.601,30938.7582,1.0,,,,
7.6028,43.601,32102.0418,1.0,,,,
7.627,43.601,33300.9064,1.0,,,,
7.5476,43.601,28595.2577,1.0,,,,
7.6654,43.601,28196.1774,1.0,,,,
7.6409,43.601,25051.3556,1.0,,,,
7.6615,43.601,21676.0302,1.0,,,,
7.6947,43.601,27361.0501,1.0,,,,
7.7226,43.601,24279.1508,1.0,,,,
7.6545,43.601,28925.8337,1.0,,,,
7.6781,43.599,25980.0674,1.0,,,,
7.8142,43.599,24662.2108,1.0,,,,
7.614,43.599,24716.6418,1.0,,,,
7.7157,43.599,27124.1812,1.0,,,,
7.5961,43.599,30608.3529,1.0,,,,
7.6146,43.599,26810.424,1.0,,,,
7.6525,43.599,27899.1131,1.0,,,,
7.6462,43.599,27505.76,1.0,,,,
7.7217,43.599,24495.9991,1.0,,,,
7.6448,43.599,31584.8964,1.0,,,,
7.633,43.599,29823.3699,1.0,,,,
7.683,43.599,26063.3628,1.0,,,,
7.7376,43.599,28358.9976,1.0,,,,
7.6986,43.599,29482.4304,1.0,,,,
7.6906,43.599,23692.7395,1.0,,,,
7.6154,43.599,20139.9212,1.0,,,,
7.6675,43.599,24478.4608,1.0,,,,
7.6599,43.599,24672.7258,1.0,,,,
7.6169,43.599,26465.8928,1.0,,,,
7.7312,43.599,25550.3659,1.0,,,,
7.6476,43.601,25345.5978,1.0,,,,
7.6328,43.601,27595.84,1.0,,,,
7.6834,43.601,27500.1443,1.0,,,,
7.5665,43.601,28692.0593,1.0,,,,
7.7523,43.601,26230.3862,1.0,,,,
7.5757,43.601,25821.918,1.0,,,,
7.5797,43.601,21694.7048,1.0,,,,
7.7276,43.601,25469.6797,1.0,,,,
7.6788,43.601,27290.4404,1.0,,,,
7.6355,43.601,28609.5154,1.0,,,,
7.63,43.606,31140.8088,1.0,,,,
7.6211,43.606,27775.0792,1.0,,,,
7.7277,43.606,30800.001,1.0,,,,
7.6731,43.606,27086.7935,1.0,,,,
7.6627,43.606,28689.843,1.0,,,,
7.7,43.606,27784.9513,1.0,,,,
7.7096,43.606,25795.6579,1.0,,,,
7.6004,43.606,26762.2684,1.0,,,,
7.6961,43.606,23796.8989,1.0,,,,
7.5944,43.606,33485.39,1.0,,,,
7.6299,43.601,20184.734,1.0,,,,
7.637,43.601,25180.1013,1.0,,,,
7.6084,43.601,19562.9137,1.0,,,,
7.6271,43.601,30181.0118,1.0,,,,
7.7243,43.601,28202.0607,1.0,,,,
7.7012,43.601,28905.2492,1.0,,,,
7.6918,43.601,24276.8955,1.0,,,,
7.7527,43.601,28113.8734,1.0,,,,
7.6234,43.601,30370.8349,1.0,,,,
7.615,43.601,25862.0348,1.0,,,,
7.6025,43.6,30676.0796,1.0,,,,
7.7364,43.6,26842.8618,1.0,,,,
7.5179,43.6,27067.1667,1.0,,,,
7.6126,43.6,30170.477,1.0,,,,
7.6677,43.6,24937.7544,1.0,,,,
7.6276,43.6,26021.811,1.0,,,,
7.6268,43.6,32885.0064,1.0,,,,
7.6629,43.6,27040.3872,1.0,,,,
7.6185,43.6,19847.3001,1.0,,,,
7.6297,43.6,28997.434,1.0,,,,
7.6943,43.598,26199.0747,1.0,,,,
7.6747,43.598,25943.1926,1.0,,,,
7.7173,43.598,25621.1256,1.0,,,,
7.6675,43.598,29189.4962,1.0,,,,
7.6725,43.598,26668.2986,1.0,,,,
7.6248,43.598,20423.4163,1.0,,,,
7.6563,43.598,23780.8056,1.0,,,,
7.5561,43.598,27852.9597,1.0,,,,
7.5896,43.598,25247.3116,1.0,,,,
7.6881,43.598,28865.3922,1.0,,,,
7.7847,43.601,23396.5636,1.0,,,,
7.635,43.601,26234.7751,1.0,,,,
7.6123,43.601,31553.9478,1.0,,,,
7.5919,43.601,24765.4847,1.0,,,,
7.6646,43.601,22780.2224,1.0,,,,
7.5964,43.601,29433.8028,1.0,,,,
7.6343,43.601,25993.8065,1.0,,,,
7.6645,43.601,28703.0203,1.0,,,,
7.7623,43.601,25627.9152,1.0,,,,
7.685,43.601,25414.1453,1.0,,,,
7.7641,43.61,20811.0183,1.0,,,,
7.6817,43.61,30246.1288,1.0,,,,
7.6184,43.61,24602.2476,1.0,,,,
7.6422,43.61,25092.2166,1.0,,,,
7.6151,43.61,29670.6442,1.0,,,,
7.6851,43.61,26866.6667,1.0,,,,
7.6868,43.61,27490.8006,1.0,,,,
7.6861,43.61,21956.8778,1.0,,,,
7.6372,43.61,27007.3704,1.0,,,,
7.7342,43.61,24766.181,1.0,,,,
7.5933,43.596,25512.2922,1.0,,,,
7.6309,43.596,27655.8036,1.0,,,,
7.5653,43.596,29421.7966,1.0,,,,
7.7338,43.596,29131.467,1.0,,,,
7.6339,43.596,28453.9591,1.0,,,,
7.6426,43.596,31846.67,1.0,,,,
7.6536,43.596,26033.6401,1.0,,,,
7.6397,43.596,30402.1488,1.0,,,,
7.616,43.596,29009.8147,1.0,,,,
7.7086,43.596,21582.7987,1.0,,,,
7.6189,43.598,25858.9972,1.0,,,,
7.6617,43.598,26823.8755,1.0,,,,
7.6623,43.598,26194.1354,1.0,,,,
7.6377,43.598,26412.4784,1.0,,,,
7.6909,43.598,24733.3793,1.0,,,,
7.7201,43.598,20998.0862,1.0,,,,
7.672,43.598,34311.6826,1.0,,,,
7.7251,43.598,28346.8402,1.0,,,,
7.7672,43.598,29753.677,1.0,,,,
7.6321,43.598,25887.0506,1.0,,,,
7.6297,43.599,24997.6478,1.0,,,,
7.7345,43.599,22602.0996,1.0,,,,
7.5688,43.599,27784.2696,1.0,,,,
7.6438,43.599,28794.6179,1.0,,,,
7.6049,43.599,25837.8576,1.0,,,,
7.5612,43.599,26425.6912,1.0,,,,
7.7997,43.599,28610.7381,1.0,,,,
7.6308,43.599,27679.6719,1.0,,,,
7.7519,43.599,29316.628,1.0,,,,
7.643,43.599,27354.1907,1.0,,,,
7.7058,43.605,25994.0352,1.0,,,,
7.6381,43.605,30743.5409,1.0,,,,
7.6545,43.605,28234.5991,1.0,,,,
7.6959,43.605,18810.8924,1.0,,,,
7.6294,43.605,28824.541,1.0,,,,
7.6851,43.605,27496.2778,1.0,,,,
7.6415,43.605,24314.216,1.0,,,,
7.5428,43.605,30565.3638,1.0,,,,
7.6835,43.605,25370.0329,1.0,,,,
7.6161,43.605,24194.1025,1.0,,,,
7.5748,43.611,28514.6928,1.0,,,,
7.7115,43.611,28039.4098,1.0,,,,
7.6532,43.611,26661.5621,1.0,,,,
7.6086,43.611,26705.9914,1.0,,,,
7.6242,43.611,25848.4136,1.0,,,,
7.711,43.611,29701.4393,1.0,,,,
7.7171,43.611,18828.6179,1.0,,,,
7.6852,43.611,31629.7156,1.0,,,,
7.7276,43.611,26247.9111,1.0,,,,
7.6568,43.611,28991.1541,1.0,,,,
7.6939,43.6,26866.4531,1.0,,,,
7.6576,43.6,28043.1617,1.0,,,,
7.5982,43.6,34044.471,1.0,,,,
7.6798,43.6,24961.7958,1.0,,,,
7.6867,43.6,27025.2864,1.0,,,,
7.6299,43.6,22827.4388,1.0,,,,
7.6567,43.6,20706.9721,1.0,,,,
7.6142,43.6,28420.4797,1.0,,,,
7.5819,43.6,32566.2571,1.0,,,,
7.6057,43.6,24006.3808,1.0,,,,
7.5879,43.603,28680.9372,1.0,,,,
7.6697,43.603,22152.6219,1.0,,,,
7.6156,43.603,27386.8962,1.0,,,,
7.5928,43.603,24326.8251,1.0,,,,
7.7423,43.603,29395.4975,1.0,,,,
7.5821,43.603,27820.9652,1.0,,,,
7.6298,43.603,29487.7619,1.0,,,,
7.6097,43.603,32543.0801,1.0,,,,
7.7853,43.603,24001.0716,1.0,,,,
7.705,43.603,28367.4018,1.0,,,,
7.5754,43.599,25198.3342,1.0,,,,
7.7035,43.599,27541.1341,1.0,,,,
7.64,43.599,29886.656,1.0,,,,
7.7071,43.599,29305.8608,1.0,,,,
7.7041,43.599,26092.0863,1.0,,,,
7.6062,43.599,29406.761,1.0,,,,
7.6598,43.599,31593.5848,1.0,,,,
7.5981,43.599,27112.5223,1.0,,,,
7.8061,43.599,20458.4494,1.0,,,,
7.6376,43.599,29539.238,1.0,,,,
7.6698,43.6,30416.8372,1.0,,,,
7.6384,43.6,29367.7376,1.0,,,,
7.6823,43.6,26101.0893,1.0,,,,
7.6577,43.6,30664.1691,1.0,,,,
7.6112,43.6,28414.1312,1.0,,,,
7.5865,43.6,26214.0895,1.0,,,,
7.7207,43.6,26173.4323,1.0,,,,
7.6452,43.6,30440.3829,1.0,,,,
7.6711,43.6,32198.8283,1.0,,,,
7.7025,43.6,31827.1151,1.0,,,,
7.6091,43.607,32149.0772,1.0,,,,
7.6183,43.607,29195.9022,1.0,,,,
7.6598,43.607,34652.0893,1.0,,,,
7.6767,43.607,19931.4368,1.0,,,,
7.6537,43.607,26729.8884,1.0,,,,
7.5863,43.607,29751.8818,1.0,,,,
7.7187,43.607,22487.9557,1.0,,,,
7.6935,43.607,30962.0122,1.0,,,,
7.6714,43.607,27942.5521,1.0,,,,
7.6489,43.607,21791.1621,1.0,,,,
7.6151,43.598,28992.7307,1.0,,,,
7.558,43.598,30844.6172,1.0,,,,
7.6687,43.598,30198.7014,1.0,,,,
7.6645,43.598,25312.9909,1.0,,,,
7.5843,43.598,26201.1376,1.0,,,,
7.6633,43.598,26150.4546,1.0,,,,
7.6445,43.598,20260.8013,1.0,,,,
7.5612,43.598,25770.9906,1.0,,,,
7.6542,43.598,26982.8623,1.0,,,,
7.6242,43.598,25872.1741,1.0,,,,
7.6787,43.601,27851.7858,1.0,,,,
7.7623,43.601,26951.4566,1.0,,,,
7.6453,43.601,27978.3636,1.0,,,,
7.6274,43.601,28774.2207,1.0,,,,
7.6964,43.601,26058.1855,1.0,,,,
7.7005,43.601,29344.1081,1.0,,,,
7.6668,43.601,23990.7754,1.0,,,,
7.7103,43.601,30267.1334,1.0,,,,
7.71,43.601,27764.3804,1.0,,,,
7.6224,43.601,29284.416,1.0,,,,
7.6547,43.598,21307.7478,1.0,,,,
7.687,43.598,23528.7699,1.0,,,,
7.5441,43.598,26566.5333,1.0,,,,
7.6329,43.598,24322.1568,1.0,,,,
7.5843,43.598,23006.4422,1.0,,,,
7.6469,43.598,26254.9265,1.0,,,,
7.6827,43.598,30901.1493,1.0,,,,
7.6136,43.598,26485.4366,1.0,,,,
7.5884,43.598,27018.455,1.0,,,,
7.5735,43.598,26800.2202,1.0,,,,
7.6987,43.598,27768.8189,1.0,,,,
7.6739,43.598,33781.6874,1.0,,,,
7.6684,43.598,25745.2236,1.0,,,,
7.7171,43.598,21460.0589,1.0,,,,
7.6154,43.598,26990.2056,1.0,,,,
7.6385,43.598,30306.0732,1.0,,,,
7.646,43.598,25059.9509,1.0,,,,
7.6382,43.598,28286.0427,1.0,,,,
7.7222,43.598,25125.5287,1.0,,,,
7.7629,43.598,26887.1443,1.0,,,,
7.6396,43.607,25512.4311,1.0,,,,
7.7631,43.607,27052.318,1.0,,,,
7.6812,43.607,25910.5674,1.0,,,,
7.6783,43.607,25679.4214,1.0,,,,
7.5593,43.607,25300.3172,1.0,,,,
7.6888,43.607,25477.3197,1.0,,,,
7.6327,43.607,28332.61,1.0,,,,
7.7019,43.607,28591.2989,1.0,,,,
7.7197,43.607,27900.0428,1.0,,,,
7.7713,43.607,25433.3243,1.0,,,,
7.654,43.602,26807.7435,1.0,,,,
7.6093,43.602,24056.5191,1.0,,,,
7.6086,43.602,27986.2022,1.0,,,,
7.8113,43.602,23397.2037,1.0,,,,
7.664,43.602,29648.5208,1.0,,,,
7.5839,43.602,21244.7562,1.0,,,,
7.6691,43.602,29781.4573,1.0,,,,
7.688,43.602,23534.8196,1.0,,,,
7.5276,43.602,26556.8174,1.0,,,,
7.5665,43.602,27695.5594,1.0,,,,
7.6303,43.602,19722.2265,1.0,,,,
7.6439,43.602,26620.2685,1.0,,,,
7.6029,43.602,25962.6629,1.0,,,,
7.6757,43.602,25746.251,1.0,,,,
7.6877,43.602,27211.8522,1.0,,,,
7.636,43.602,29827.7186,1.0,,,,
7.6057,43.602,30012.661,1.0,,,,
7.7964,43.602,25965.6504,1.0,,,,
7.614,43.602,27371.4175,1.0,,,,
7.6454,43.602,25348.4605,1.0,,,,
7.6075,43.6,26473.1291,1.0,,,,
7.7473,43.6,20000.0818,1.0,,,,
7.6494,43.6,23291.0628,1.0,,,,
7.6196,43.6,27850.3997,1.0,,,,
7.6571,43.6,26561.5934,1.0,,,,
7.7556,43.6,28347.0554,1.0,,,,
7.621,43.6,28365.7611,1.0,,,,
7.5609,43.6,23289.9229,1.0,,,,
7.6957,43.6,29211.2317,1.0,,,,
7.6418,43.6,24000.2096,1.0,,,,
7.6327,43.602,24949.6027,1.0,,,,
7.7131,43.602,25828.4514,1.0,,,,
7.6317,43.602,23855.2365,1.0,,,,
7.6408,43.602,27007.2356,1.0,,,,
7.5867,43.602,31144.1821,1.0,,,,
7.6078,43.602,27802.3584,1.0,,,,
7.5928,43.602,18296.1578,1.0,,,,
7.6286,43.602,29699.2841,1.0,,,,
7.6502,43.602,26060.03,1.0,,,,
7.6517,43.602,31003.3808,1.0,,,,
7.6502,43.611,30605.5566,1.0,,,,
7.6845,43.611,24498.1758,1.0,,,,
7.6171,43.611,28500.6812,1.0,,,,
7.5735,43.611,23985.0295,1.0,,,,
7.6123,43.611,28202.6972,1.0,,,,
7.6657,43.611,31659.547,1.0,,,,
7.6804,43.611,22385.0672,1.0,,,,
7.6132,43.611,26283.4169,1.0,,,,
7.6695,43.611,24929.4695,1.0,,,,
7.6476,43.611,27112.3512,1.0,,,,
7.6425,43.601,27331.3264,1.0,,,,
